KW10,KW35,KW29,KW25,developer_data_pull_requests_merged,KW30,KW3,KW1,KW9,KW13,KW2,KW17
14700000.0,499000.0,27500000.0,58100000.0,0.0,1380000.0,47600000.0,101000000.0,9800000.0,16500000.0,75000000.0,20300000.0
0.0,34000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.10136982647396092,0.12633181684385944,0.0,0.08830522321894915,0.0,0.0,0.0,0.12238136409590344,0.0,0.12136674409472945
0.0,0.010448386197332078,0.010448386197332078,0.010448386197332078,0.0,0.010448386197332078,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38000000000.0,0.0,0.0,0.0,19800000000.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03539575039393511,0.010102542663472302,0.0,0.0,0.0,0.0,0.03003685181707664,0.0,0.015808308888442348,0.013793061175169728,0.0,0.01345454094430321
0.05881971807845475,0.0397554702285506,0.043343017810516325,0.05517487979349001,0.0,0.04123576803472113,0.0744649340444391,0.13271646226153286,0.059882493287257366,0.07352936959203835,0.0913978502906794,0.05855847997041332
0.0,0.00827393394202022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85900000000.0,9510000000.0,0.00031816140008977654,0.0,0.0,0.0003220667553583881,0.0,0.0,0.00038924161218004035,8030000000.0,0.0,0.0
0.00018049852773278284,0.0,0.00018708353244163895,0.00027255080195778293,0.0,78000000000.0,0.00027678576959575126,0.00034869268617011503,0.00017670320155878746,0.00023510126609666056,0.00031650620540848437,0.00021039791794895044
0.0,0.005735744567880671,0.0,0.0,0.0,0.009071124982008604,0.007166122002546387,0.014343994013211694,0.003231300840989574,0.0,0.012543688812946178,0.0
0.0,0.002300123517236696,0.011597582980754282,0.003548788760915922,0.0,0.01074155905278146,0.0,0.0,0.0,0.0,0.0,0.0
0.013557911537509671,0.0020208420880067908,0.003910325903073547,0.004120510742991856,47.0,0.003644237600918319,0.01566151977320346,0.023533128016689067,0.014144671222572366,0.007266716182367428,0.017077475172791408,0.0078067500948910094
0.0,49000000000.0,41300000000.0,73500000000.0,0.0,32900000000.0,90100000000.0,0.0009727144814155668,0.0,8050000000.0,0.0003824039158947609,95000000000.0
0.005485813842176972,0.0016,0.001475006847680933,0.0029772305837566203,0.0,0.002460580553569957,0.001000076888344807,0.003723628594188953,0.005924010711442803,0.009458383790448948,0.001699296731489816,0.006287658262016729
0.08278779454223972,0.0,0.00020175899337651696,0.0,0.0,0.0,0.0,0.0,0.07310913191468496,0.03496299497072745,0.0,0.054214899625803364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01089708513437409,0.002611169573362867,0.0035790512608988275,0.006034367022136553,0.0,0.0036255788436777045,0.0,0.007846086694772506,0.010195370958019085,0.008577925309156525,0.015171306193518275,0.007051751727939089
0.01506374414339586,0.0,0.0,0.0,0.0,0.0,0.016642522682905458,0.2117245125413316,0.1382969569300207,0.0,0.016364928586811406,0.015133812477342431
0.0,0.012367979858378607,0.0,0.014461284646335212,0.0,0.0,0.010651890677522235,0.0,0.007316433966160327,0.0,0.01755992554014723,0.0038688952093196404
0.0,0.0057738447039804896,0.0057738447039804896,0.0057738447039804896,0.0,0.0057738447039804896,0.0,0.0,0.0,0.0,0.0,0.0
0.04640222931487074,0.010077745164025688,0.01906711184706516,0.012784642976977768,0.0,0.019456491420728486,0.01233703504756932,0.02107922970259161,0.05032693377685697,0.027877102625986045,0.013479012365071395,0.016803564652021912
0.0,0.007746170831348686,0.013943882575142051,0.01884771675276994,115.0,0.013672795501764654,0.006816692647122907,0.007276093663355753,0.0,0.0,0.00655109563271723,0.010549160348364015
0.00600004,0.01791689188220093,0.019865002858603462,0.011733900701867642,0.0,0.018854782043150338,0.007890105461934879,0.005467778724285839,0.00600008210529766,0.005028702562241546,0.0059985453631464895,0.012880399595780198
0.002501091910638139,0.023297362043241468,0.02522895117069662,0.02695501932894814,0.0,0.02350051807526922,0.0004704662861571634,0.005071048549261018,0.001144661116986891,0.013938551312993024,0.004153179023794374,0.0161648613232085
0.000193783528736429,0.00030061128837441,0.0,0.0008464293072266949,0.0,0.0,0.0,0.0,0.0003438138117762783,0.0,0.0,0.0
0.0,1300980000000000.0,1.31123e+16,1.31883e+16,0.0,1.31481e+16,0.0,0.0,0.0,0.0,0.0,0.0
0.027382257935895372,0.0,0.0,0.01281832753397338,3.0,0.0,0.02910853117798075,0.02918850385157081,0.02957758845493,0.025393160120213268,0.03608830611561319,0.02335172596414695
58800000000.0,40600000000.0,47200000000.0,382000000000.0,0.0,5680000000.0,68300000000.0,99000000000.0,475000000000.0,46800000000.0,72300000000.0,600000000000.0
92600000000.0,32100000000.0,32100000000.0,0.0,0.0,32100000000.0,41600000000.0,47800000000.0,93800000000.0,0.0,3970000000.0,5470000000.0
0.0024090046269616056,0.003130106218311994,0.0,0.0,0.0,0.0,0.0026294917455485733,0.002780899402998505,0.002406942840756281,0.0031734594521062994,0.0026915336657446377,0.003517815668249709
0.008897082317819289,0.015235974992874218,0.02194724357743167,0.028508036231313587,0.0,0.0219412479646911,0.0,0.0,0.013106862571663972,0.030907485955147064,0.0,0.02465237571027689
0.0018013514255173996,0.0005178827137151204,0.0008604352556824017,0.001145229283286777,0.0,0.0009913695820903737,0.001044295115934101,0.0011356150222625564,0.0008490918465812287,0.0019577957473132053,0.001046425974014945,0.0015722967217901135
0.0,0.2666363766588332,0.6854358607007427,0.0,0.0,0.8686309554428064,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009459759614304713,0.0009459759614304713,0.0009459759614304713,0.0,0.0009459759614304713,0.0,0.0,0.0,0.0,0.0,0.0
0.010807447344115994,0.005319294621901048,0.007394215492415116,0.006787934332000557,0.0,0.00632873492360676,0.017374691116894974,0.04114363998573465,0.011675543393266288,0.011474386936148726,0.014975728102419154,0.010458282699134706
0.001588191186769734,0.0004742107339515305,0.0,0.0014358184849295446,7.0,0.0,0.0011939428178780553,0.0021494036444320874,0.0013356069049968856,0.0015693921671883313,0.0014125340432995296,0.0018710066923649028
0.0,0.000361994806371998,0.000361994806371998,0.000361994806371998,1.0,0.000361994806371998,0.0,0.0,0.000361994806371998,0.0,0.0,0.0
0.1313993827256687,0.07739931074809908,0.09857485692365997,0.1580806205832311,6.0,0.1065640723796869,0.10111575938542318,0.10689799622132597,0.13021680556958146,0.16162407134780238,0.09249854317447348,0.0
0.7094981633053087,0.668041469691901,0.6862367204766454,0.444080429400548,0.0,0.6894801995674033,0.0,0.0,0.8783616691875656,0.5499234922856757,0.0,0.5460058769692188
0.0,33800000000.0,0.0010723522945347763,0.0,0.0,0.0013251049634925792,0.0,0.0,0.0,0.0,0.0,0.0
0.0008993639663908346,0.0009188727113419863,0.0012270207511152881,0.000519764852635554,0.0,0.001734830456626451,0.0007496803508125674,0.0007871388930952022,0.0008216138791956501,0.000805228762046253,0.0006874930925179804,0.0008811513553539662
7060000000.0,7060000000.0,0.0,0.0,0.0,0.0,7430000000.0,7430000000.0,7060000000.0,7060000000.0,7430000000.0,7060000000.0
0.0,0.0004152489107777769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000226882788900333,0.0,0.0,0.0,0.000226882788900333,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006138494944923294,0.0,0.0,0.0,0.009601235044530964,0.0,0.0,0.0,0.0,0.0,0.0
0.03340189277114329,0.045239115323166164,0.13092305385462594,0.18871555524494354,539.0,0.07937047370310119,0.04664014077250812,0.04977039306792619,0.03208063201976955,0.0,0.048668706126207315,0.0
0.006381320668300733,0.002977561496891609,0.004037646364743282,0.007703679631655661,6.0,0.0049519045999363775,0.006884217152410797,0.006265476749467173,0.006219625855607939,0.00741176917882032,0.005391607289481904,0.006364956807023182
0.00038753909207209,0.0001905106452877086,0.00010618033310184101,0.0003833337354523532,0.0,0.000201562529949298,0.0006150497513247669,0.0007165136604390768,0.00041970907622852674,0.0004419128197752852,0.0005780107227129856,0.0002054785015403856
0.0,0.0001377501959984103,0.0001377501959984103,0.0001377501959984103,0.0,0.0001377501959984103,0.0,0.0,0.0,0.0,0.0,0.0
0.009640005343718236,0.002437018157382732,0.003952063362395371,0.0010265476473226179,11.0,0.0036520521822045546,0.0,0.00482672880488681,0.007335231208546086,0.006558152358092786,0.0,0.009459752666948016
0.0,0.002368174890014237,0.0,0.0,0.0,0.00975892951122026,0.0,0.0,0.0,0.0,0.0,0.0
0.002583127316312128,0.001347058279968934,0.0,0.0022942315022654856,0.0,0.0,0.0019930789924136392,0.0022427698327454385,0.002282725168563469,0.002689257417989809,0.0019047611789047023,0.0017234086325039442
0.0021233250934725306,0.0010258709386216382,0.0025984471925588693,0.005969361110139415,2.0,0.002491004395166091,0.003517757408470616,0.004419265834030787,0.002936470589002225,0.001392500575465433,0.004496821531863536,0.0015437182678433839
0.15617088990435196,0.07552295365774453,0.12526965508005766,0.1909361623505051,1170.0,0.12691966922806852,0.11232220968503637,0.11534679871246875,0.1517519868447505,0.18957743074094052,0.1032747454203142,0.16805275045461845
0.016695867582574644,0.03977264425162807,0.046559583220638016,0.03457494446492817,0.0,0.032201095876237484,0.021498691711712082,0.0,0.012161739425833257,0.014269825895911576,0.0,0.017680456798686444
0.09716427514036792,0.0761867146235249,0.10146884520134418,0.17083602193044228,61.0,0.1253697763937898,0.07157349040360772,0.08550565250321332,0.08044046879240617,0.2695614914289749,0.07588053860937054,0.33125735326444106
0.002129445134655795,0.0012621998424328098,0.0006402816819289379,0.0016859500006934502,0.0,0.0,0.0,0.0,0.0035565885507918673,0.0014483247366396852,0.0,0.0007276137136974622
0.31570195550386554,0.18779842080939246,0.25632204141625153,0.4383822261495616,3.0,0.28546087574385154,0.3105897948803256,0.26863077267720337,0.2883412771360149,0.4634677103125939,0.2411235033896369,0.3879661201450197
0.0,0.01184928766326753,0.0,0.004966907152731793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03867466858368748,0.015424164028269563,0.043681750354322715,0.0,0.015683878328237272,0.0,0.0,0.0,0.0,0.0,0.0
0.426355867643866,0.2170981579945181,0.3096705254929881,0.5162968443655618,2098.0,0.3059803858011765,0.4619920872022926,0.3882652159666921,0.4577098328689474,0.4701986803684818,0.365521392025932,0.4640661711955782
5033060000000000.0,0.5578600796668386,0.0,0.0,0.0,0.0,0.0,0.0,1.22517e+16,0.0,0.0,0.0
775000000.0,19100000000.0,2120000000.0,28100000000.0,0.0,20000000000.0,3950000000.0,64000000000.0,763000000.0,2010000000.0,25300000000.0,2600000000.0
0.0,0.006741261163876145,0.014708276172100776,0.03595724323789836,0.0,0.017229540159070182,0.0,0.0,0.0,0.04735388526070496,0.0,0.031176669711610417
0.0,113000000000.0,442000000000.0,0.00019751138146461823,0.0,285000000000.0,0.0,0.0,0.0,0.002314729978095382,0.0,0.0009572744221783152
0.002485005387258003,0.0,0.000106295488958729,0.00028684878737941853,0.0,9990000000.0,0.0026096451414057173,0.0027904525903251873,0.0015609457187108025,0.0014882857434201807,0.002601048252208435,0.0014990054672130205
0.0,0.0,0.0,0.0,0.0,0.13394725535527807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05099304882222348,0.06754695275608312,0.02787460599577307,0.0,0.058198336955594634,0.0,0.00929131838159987,0.0,0.005660074820273736,0.009604597143065724,0.012287954468553684
0.0,0.0001898316808565452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387000000.0,0.0003806756737165988,0.00010720785837859599,9370000000.0,0.0,9990000000.0,0.00018079509996997848,0.000377088358672296,7630000000.0,4020000000.0,0.000144750528601368,0.0
0.0,0.0017546483702142331,0.0017546483702142331,0.0017546483702142331,0.0,0.0017546483702142331,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.029537501322795968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1403445455470661,5571560000000000.0,0.0,0.0,490248000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3918634539925516,0.2558280355699261,0.5140112566578102,0.5725585540082708,16.0,0.2949277144154683,0.0,0.0,0.29768485809047346,0.6221978092874966,0.0,0.5923080399285895
0.008053911388648216,0.003229477601725865,0.006097589524343451,0.0037097828845313826,2.0,0.004395775480526496,0.0019487570452977707,0.001396158414003075,0.012631025301541974,0.005711643533476362,0.0014788037957775553,0.002677919215399188
0.09824163737952203,0.04222364437913415,0.06205356945783835,0.11881663198396812,1.0,0.06168872219405287,0.12569603787700373,0.049160353725492455,0.09123308660011416,0.116198268896333,0.05038858181497422,0.08353904485757398
0.0,0.01321871421276492,0.010069839073917472,0.0157998764183407,0.0,0.01434206889214819,0.0,0.0,0.0,0.0,0.0,0.0
0.007008625017060457,0.0004735236187650705,0.0013838665199116288,0.0017203089717575495,0.0,0.00059494982469036,0.006320087393660823,0.012097185971315837,0.004686669146436273,0.0012877063935904257,0.012463852537298065,0.0009354732442588723
0.003679839970040464,0.0007591636470311207,0.0027813349386459,0.004115614241030511,0.0,0.000495470485224255,0.005958733124948366,0.007089492147627293,0.0036633439785521663,0.0,0.007030886178125043,0.0
0.015910070518581933,0.0002119770044439232,3190000000.0,29900000000.0,0.0,0.00024456866426153615,0.00014838843501082844,0.0002178547693929706,102000000000.0,7040000000.0,0.00024959385174326104,4550000000.0
0.0,186000000000.0,79600000000.0,40100000000.0,0.0,0.00010434963398630806,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009811784362328032,0.0008907115134341821,0.002,0.0,0.008372222566058634,0.022003311203366932,0.03190450743065562,0.0,0.009256173700749794,0.02200054860650541,0.004156812281229185
0.0,0.0,0.0050815224648629,0.0,0.0,0.0,0.0,0.0,0.0,0.006621833043342939,0.0,0.008763465240078773
0.0013688849022659099,0.0,0.0037427905737499813,0.006176820007615059,0.0,0.0015876551518980802,0.0017600037288742862,0.003146622254135664,0.0013974026818073535,0.001755341778719514,0.0021135238798730962,0.003518633266114955
0.0,0.34014778720146194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008543809789302869,0.0016805954571307814,0.001169457553350649,0.0010528315500310608,0.0,0.0008132241645369372,0.0014204544492400985,0.0011311505871839551,0.0009537539947669444,0.0023526306379553345,0.00071509663797312,0.0015070209452094016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658681752788225,0.0,0.0,0.0,0.0
0.0,0.0003781995227092522,0.00013019212681892892,0.0,0.0,0.00011270888098019582,0.0,0.0,0.0,0.0,0.0,0.0
0.0429123950715617,0.010112516244478866,0.020106378744385728,0.037355177282330315,0.0,0.016323026846768274,0.024529687950222787,0.02081066080806841,0.03890130025114109,0.05465355253766235,0.019949789973415087,0.047883956775694896
2.18626e+16,3947470000000000.0,2.12535e+16,4139450000000000.0,0.0,1.64522e+16,3.61893e+16,4525690000000000.0,2.38728e+16,2.26877e+16,3.67061e+16,1.51816e+16
0.010597472308648088,0.005221711082713246,0.012570877147037174,0.007454652932021287,0.0,0.006791751591144538,0.0,0.0,0.008967646362121945,0.009516624749788288,0.0,0.0098163219437612
66600000000.0,72400000000.0,63000000000.0,0.0019867721653216435,0.0,59200000000.0,0.00025161389958194944,0.0003855206710984317,0.00012887544890673804,0.0001067119455137147,0.000293668510853461,0.0003899149571529234
0.0,0.07415705347210792,0.08542831551094432,0.15472751712261476,561.0,0.11083884110270703,0.13560477919136438,0.146285419057132,0.0,0.0,0.1415290041736893,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.040571206423856115,0.025842257918734925,0.013035755012080331,0.0,0.03667812678973011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,67700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.046344306576173784,0.0,0.0,0.01577903574823999,0.0,0.0,0.0,0.0,0.0,0.0
0.00040666646372919195,0.0,0.0,0.0,0.0,0.0,0.00040666646372919195,0.00040666646372919195,0.00040666646372919195,0.0003618773211057633,0.00040666646372919195,0.0002186479209660874
0.008080737017218991,0.007827072501561604,0.0,0.007827072501561604,0.0,0.0,22000000000.0,0.0,22000000000.0,0.0,0.0,0.0
0.0,4010000000.0,4010000000.0,4010000000.0,0.0,4010000000.0,0.0,7540000000.0,0.0,0.0,3600000000.0,0.0
0.0,0.10101238070509884,0.301184451731649,0.5521289757463721,0.0,0.2956046314688369,0.0,0.0,0.0,0.0,0.0,0.6390447778168276
0.0,0.004738106836708526,0.012159872312126592,0.0186215804296217,0.0,0.011560607939560442,0.0,0.0,0.0,0.0,0.0,0.0
0.0355054146400777,0.02496080020973011,0.04280303156167831,0.05649984542792109,1.0,0.04259282557942958,0.027138498810674323,0.02805439695009221,0.03362029097808073,0.04804795649821265,0.024348539169867463,0.03969570622762435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018128906158698804,0.0005745065706010506,0.0
0.0,0.003241885819615885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017191172213660538,0.0,0.0
0.0020051363248012612,0.000999923891015449,0.001290871347765345,0.0016667516557699956,0.0,0.0011803246062104245,0.0027135064042683077,0.0017724981438754781,0.0020222346400101737,0.0015995522646103351,0.0020474552899672686,0.0
0.008656448582142795,0.0007598992317001496,0.0018007827855561539,0.002198166890211405,72.0,0.0017715168390561003,0.010326988795704484,0.01152384206778754,0.007745540224944629,0.008098865226134544,0.011314157925924695,0.0038377639030974923
0.0,0.011505747586250769,0.025448191767323824,0.0,42.0,0.043319698317099184,0.0,0.0,0.0,0.0,0.0,0.0
0.0,68900000000.0,0.000211136545119198,0.00018671865248302242,0.0,0.0,320000000000.0,759000000.0,0.0,0.0,7220000000.0,54800000000.0
0.0,0.0003529191584020061,0.0006844284693011723,0.0006933336003574612,0.0,0.0005737297536221193,0.0,0.0,0.0,0.0,0.0,0.0
6310000000.0,0.0,0.0,54100000000.0,0.0,22200000000.0,265000000000.0,231000000000.0,45300000000.0,581000000000.0,0.0,411000000000.0
0.003789531471378618,0.0,0.0011485302198001874,0.0,0.0,0.0012213141471758677,0.0,0.0,0.003048155862241253,0.002478539242800217,0.0,0.002918209286735442
0.0,41200000000.0,68300000000.0,86400000000.0,0.0,60800000000.0,0.0,0.0,0.0,0.0,0.0,0.00010333247222939816
0.002810987310566444,0.0,0.0013223778015797561,0.0016067374177997323,0.0,0.0016926185561890823,0.002373370883436781,0.003916317539209312,0.0031769897562604022,0.0019853210542323625,0.002744496920853643,0.0009123701764210695
0.0,0.3505796020023902,0.6301,0.8243,0.0,0.8821127022915644,0.0,0.0,0.0,0.0,0.0,0.0
0.007762007986390959,0.0,0.0,0.0069229941101946755,0.0,0.0,0.00901142540074722,0.011953695555852491,0.017169916754803366,0.01023101228997022,0.013080810936440082,0.02321411868810256
0.0,0.39929346214843,0.6945135487257579,0.0,189.0,0.6081260312224931,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4710397506206525,0.07722884519138785,0.1852979695307948,0.17711140231790287,0.0,0.149442540479319,0.06794254940856677,0.0716710817517547,0.3815271260200848,0.18385015369107055,0.06954275934917672,0.16042442770095006
0.0,8090000000.0,110000000000.0,18500000000.0,0.0,9500000000.0,0.0,0.0,18800000000.0,0.0,0.0,0.0
0.0,0.010170654833747794,0.08725204239294536,2371950000000000.0,0.0,0.09820217217691347,0.0,0.0,0.0,0.0,0.0,0.0
0.017310372798008844,0.040296796690544034,0.054779204522754366,0.04744750733615344,35.0,0.04275314059907657,0.02618912085543494,0.02794214512780229,0.018508028035647498,0.030666547489509057,0.027866983697960063,0.04203701339236893
0.0,1.23644e+16,1.26786e+16,1324930000000000.0,0.0,1.27456e+16,0.0,0.0,0.0,0.0,0.0,0.0
0.01048495189717798,0.0019818875340281497,0.0,0.005705069984311404,0.0,0.003791438272382619,0.007741416986774944,0.011048784803170515,0.010006951308555502,0.008816976900083623,0.01021514348475861,0.006546940498460601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18399538660549056,0.037538175359969284,0.1171033664783708,0.0764288599745544,0.0,0.045229976388861184,0.0,0.0,0.23849895693699,0.1368633661445358,0.0,0.09355033461824512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003320113016092716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12024438323384988,0.18209237344631285,0.1512057793727749,0.0,0.16344142570317285,0.0,0.0,0.0,0.0,0.0,0.10927718688160068
0.0008920377029381522,0.0006622849338254905,0.0,0.0,13.0,0.0,0.0013021308349855526,0.0018101397737408254,0.0009920396347219721,0.0007653742215059263,0.0017631326856014137,0.0
0.0,0.07077954029470196,0.07202571342144533,0.0,0.0,0.07116503744584655,0.0,0.0,0.0,0.0,0.0,0.0
0.021426626322445252,0.010533450687662305,0.01705445576372494,0.016346743667431662,0.0,0.01643143111728955,0.014639348483186059,0.0116257137138409,0.02098761530066485,0.02192351210557817,0.013887797106285016,0.007752657324234184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003634745062532808,0.005512781124822899,0.0041140355865888845,0.006174493270519717,0.0,0.004230750133971173,0.0037802902380479056,0.0033702101898132088,0.003837716269129042,0.0076133242049433,0.002950878414371597,0.004726847459467882
0.18883563775720089,0.0004995472300386734,0.0008004261325028286,0.0,0.0,0.0004990334391240107,0.4415105189532013,0.4410365088229095,0.3101623967340329,0.15912131263010476,0.43850244419272494,0.0301532314654704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.041430099028744484,0.041430099028744484,0.041430099028744484,0.0,0.041430099028744484,0.0,3647980000000000.0,0.0,0.0,3.61619e+16,0.0
0.0,0.00011385561907878567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00020238690767798465,0.0,0.0,0.0,0.0,0.0,0.00022395930026181967,0.00025849041504175595,0.000210494896634219,0.0002557741133172704,0.00022272378131749912,0.0002760497986787595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007322045507123213,0.000201669826493942,0.0007017701905831255,0.0016850530010706648,0.0,0.0006206071857500248,0.0007234283200782941,0.002670328760275385,0.0004956873827905634,0.00048623338688392185,0.0012623918366025453,0.0008773440923993385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0004933105901014439,0.0014654378649118158,0.0,0.0,0.0008211084368707331,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.019379719480182044,0.019379719480182044,0.019379719480182044,0.0,0.019379719480182044,0.0,0.0,0.0,0.4218151658447551,0.0,0.0
0.7916289099770127,0.03809306707626282,0.0,0.0,30.0,0.02651003828688583,0.5972608496221496,0.6033180181843488,0.8595249949639434,0.438717906673322,0.6411094441372722,0.10837214102536888
0.00256421,0.003818742812873936,0.005714159209160436,0.005400866988933032,23.0,0.0043013707201159145,0.003319091266148141,0.008373235989386283,0.0036291813409936656,0.004102419075148596,0.0029491709135175057,0.004105820241578536
