KW33,market_data_current_price_usd,market_data_ath_usd,market_data_circulating_supply,KW39,developer_data_total_issues,market_data_high_24h_usd,KW19,developer_data_subscribers,KW38,market_data_total_supply,KW1,KW21,developer_data_closed_issues,KW25,KW15,developer_data_stars,KW5,community_data_twitter_followers,KW17,KW11,KW27,KW23,KW28,KW3,KW32,developer_data_forks,KW13,KW18,KW34
0.10897793138738752,0.050078,19937.0,373367000000000.0,0.04868958543809011,0.0,0.056091999999999996,0.1839468390125964,3.0,0.06693552555715399,21000000.0,0.6410191962120289,0.06353949329753816,0,0.1092790336510264,0.2671506308733558,6.0,0.36027135711496505,851.0,0.1874342333309231,0.6132435579386881,0.10315383466586917,0.09619498984351084,0.10342878278385116,0.2211033114507382,0.1202846872156868,5.0,0.2438988921449307,0.12306548679361995,0.0976731138768126
0.0,0.01229112,0.053045,0.0,0.0,0.0,0.01229112,0.0,0.0,0.0,1500000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012291121262511931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00669469423540229,0.00531083,0.02073327,4888400000000.0,0.0047620740414394645,0.0,0.00534888,0.0,0.0,0.006241427342545679,17910000.0,0.0035442718398430596,0.0194924259575881,0,0.00086998597510195,0.006463727003444075,1.0,0.003225344727690993,197.0,0.0,0.004869382295836413,0.00086998597510195,0.00086998597510195,0.0011144742640980599,0.0033638379903793442,0.008603874708411095,1.0,0.005028432638699963,0.0065510413159338,0.00607213084353918
0.000225774675762186,0.0841,0.049980000000000004,522111000000000.0,63600000000.0,0.0,0.00015047,0.0008596467958307697,7.0,0.00018796064496557464,500000000.0,0.001504572401342483,0.0003146513109824708,0,0.00018456164665539018,0.0007008675000737012,10.0,0.0012929025143548233,4333.0,0.0009885938869828826,0.001121550085018948,0.00023852332601057797,0.000171505993782125,0.00020583104591224676,0.0014065593857485279,0.00011760180108255801,8.0,0.001156681164871262,0.0009284938511264533,0.0002207661765880477
0.0,0.10158400000000001,43556.0,3232803.0,0.0,0.0,0.10158400000000001,0.0,1.0,0.0,100000000.0,0.0,0.0,0,0.0024800727192760604,0.0,0.0,0.0,19269.0,0.0,0.0,0.0024800727192760604,0.0024800727192760604,0.0024800727192760604,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7e-07,1.98e-06,0.0,0.0,0.0,7e-07,0.0,0.0,0.0,100000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02404144314264149,0.02492193,0.04267611,0.0,0.02492192910591367,0.0,0.02492193,0.02771876521863942,0.0,0.024047369087106748,300000000.0,0.0,0.028982877229360673,0,0.027743932916104632,0.02472050428285271,0.0,0.0,0.0,0.0186771559003776,0.03702742854572112,0.02784362114773983,0.029891120911925494,0.026958472466476858,0.0,0.02497783184584591,0.0,0.027527502224479958,0.01811270967744395,0.023552603919897663
0.00040307799885286403,0.00025227,0.008927500000000001,0.0,0.00024111715824839516,0.0,0.00025528,0.0009217486224577664,5.0,0.000306937004969331,300000000.0,0.001206560626329552,0.000794695908656833,0,0.0007674012513838664,0.001513358847956523,20.0,0.002195979368666169,82.0,0.0014078806208426846,0.002905557344375835,0.00117140489751849,0.0006967583613657747,0.00135767394855498,0.001337707212993314,0.0,5.0,0.0018933870280655265,0.0012014695101783815,0.000202348760300122
2760000000.0,1.8e-07,0.0029920000000000003,0.0,0.0,0.0,1.8e-07,6100000000.0,0.0,358000000.0,100000000000.0,0.0,7940000000.0,0,263000000.0,0.0,0.0,0.0,16052.0,5480000000.0,0.0,10200000000.0,3050000000.0,509000000.0,0.0,2880000000.0,0.0,0.0,5430000000.0,446000000.0
0.0009878546460252075,0.00098785,0.427314,0.0,0.0009878546460252075,0.0,0.00098785,0.0,0.0,0.0009878546460252075,75000000.0,0.001885250978639925,0.0,0,0.0009878546460252075,0.0,0.0,0.0,3760.0,0.0,0.00077596594209148,0.0,0.0009878546460252075,0.0,0.0028836724958296238,0.0009878546460252075,0.0,0.0,0.0,0.0009878546460252075
319000000000.0,8.38e-06,0.0885,0.0,0.0,0.0,8.38e-06,0.0,0.0,14600000000.0,50200000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7063.0,0.0,0.0,0.0,0.0,0.0,0.0,35100000000.0,0.0,0.0,0.0,2120000000.0
0.00032193214595181604,0.00023199,0.02692323,0.0,0.0,0.0,0.00024092,0.0013130766004353265,0.0,0.0,10000000000.0,0.0010274921459034654,0.0006067336661032737,0,0.0005539009713968269,0.0008218746545494152,0.0,0.0009444904761765297,603.0,0.0016242958074453278,0.0007397789519089601,0.0,0.0005714595689128035,0.0003103720547357989,0.0006586301253920289,0.000787329259872513,0.0,0.0,0.001522284681508639,0.00024717974385201556
70200000000.0,0.0611,0.00152442,0.0,572000000000.0,0.0,0.0634,0.0,0.0,7950000000.0,1000000000000.0,0.0,0.00020344737563697548,0,0.000184765361266577,0.0,0.0,0.0,0.0,0.0,0.0,0.00014651011041147088,316000000000.0,0.00022781429559860287,0.0,85900000000.0,0.0,0.0,0.0,7750000000.0
188000000.0,2e-08,4e-08,0.0,16900000.0,0.0,2e-08,0.0,0.0,4200000.0,8080808080808.0,0.0,0.0,0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38900000.0
0.0,0.081224,28946.0,0.0,0.0,0.0,0.082069,0.08026012947706307,0.0,0.0,100000000.0,0.0,0.08726738898350064,0,0.12633181684385944,0.10261473982998698,0.0,0.0,2523.0,0.12136674409472945,0.0,0.12786190106762732,0.09297100787717644,0.11409979307786827,0.0,0.0,0.0,0.12238136409590344,0.10865746332023153,0.0
0.0,0.00219101,22951.0,0.0,0.0,0.0,0.0017753,0.28641829208520525,0.0,0.0,21000000.0,0.0,0.22945946853396684,0,0.0,0.0,0.0,0.0,10391.0,0.0,0.0,0.0,0.02470782314639454,0.0,0.0,0.0,0.0,0.0,2.57083e+16,0.0
4100000000.0,2.5e-05,0.0472,0.0,24200000000.0,0.0,0.0294,0.0,0.0,3080000000.0,261978248.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,2310000000.0,0.0,0.0,0.0,3060000000.0
0.03997947663920665,0.04558235,23802.0,45671975.0,0.044387904201442716,0.0,0.04509069,0.0462704704694366,0.0,0.047636707821573296,146015625.0,0.13271646226153286,0.06106896574525634,0,0.05517487979349001,0.08385095414836709,0.0,0.07690556163044551,25301.0,0.05855847997041332,0.047910799971433764,0.05399334663071252,0.05584683058671528,0.0528573176081848,0.0744649340444391,0.04430158145493212,0.0,0.07352936959203835,0.05810869878821789,0.04142456045571255
0.0,0.00827393,0.00828236,0.0,0.00827393394202022,0.0,0.00827393,0.0,0.0,0.00827393394202022,10000000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001995107162349396,0.0001691,0.00159435,150000000.0,0.00016218419810628645,0.0,0.00019891,0.0,0.0,0.0001993156198309006,500000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7031.0,0.0,0.00011639511734437858,0.0,0.0,0.00011680701345781002,0.0,0.0002486850670218019,0.0,8030000000.0,0.0,0.00017572200795273632
0.0,0.0792,0.00601079,0.0,0.0,0.0,0.0792,0.00011803303194479253,0.0,0.0,1000000000.0,0.00034869268617011503,0.00027681930241776594,0,0.00027255080195778293,0.00021079669953394332,0.0,0.00016684139575247217,0.0,0.00021039791794895044,0.00015919119475942749,0.0002522438882587236,0.00024514049087633944,0.0002390478110325712,0.00027678576959575126,0.0,0.0,0.00023510126609666056,0.00014151280798186555,0.0
0.006684124019243949,0.00330052,0.096859,0.0,0.0034030399624523,0.0,0.00339681,0.0,0.0,0.0035870965396577383,5000000000.0,0.014343994013211694,0.006216406609801277,0,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0.0014614823889441712,0.004324352436581432,0.0,0.007166122002546387,0.007148423573607826,0.0,0.0,0.0,0.0065511931151915545
0.00800252232154855,0.00261768,0.02310548,0.0,0.0025518766087571404,0.0,0.00262221,0.0,0.0,0.002648147801244834,20000000000.0,0.0,0.013093099544252959,0,0.003548788760915922,0.0,0.0,0.0,0.0,0.0,0.0,0.0165122844328627,0.012192671565524388,0.012657678871636109,0.0,0.007869800503685345,0.0,0.0,0.0,0.005364129304840616
0.002914977337806716,0.00238765,0.405898,134115000000000.0,0.0024007443641183702,0.0,0.00281413,0.007853577039673475,3.0,0.00358914322283276,52500000.0,0.023533128016689067,0.008594717037520115,0,0.004120510742991856,0.009938142724773951,4.0,0.014738613527559959,1677.0,0.0078067500948910094,0.012463416944102643,0.005565614354802892,0.00542818838564131,0.005464940180688246,0.01566151977320346,0.0038081650137491525,1.0,0.007266716182367428,0.007969470361527462,0.0026309444124657804
51000000000.0,0.036000000000000004,0.099598,0.0,40100000000.0,0.0,0.0364,95600000000.0,1.0,37600000000.0,397000000.0,0.0009727144814155668,0.00017397012623009814,0,73500000000.0,0.00013808949081701866,2.0,0.0,0.0,95000000000.0,0.0,22800000000.0,0.000169270185656591,0.00016532603594711422,90100000000.0,82200000000.0,0.0,8050000000.0,0.00010950873529143079,41900000000.0
0.0016055104674466028,0.00127285,0.427464,5333040000000.0,0.0012664896919093315,0.0,0.0014,0.006658972599596035,0.0,0.0015094721733813301,550000000.0,0.003723628594188953,0.005390952866719439,0,0.0029772305837566203,0.013023158183142937,0.0,0.001999993222903242,9398.0,0.006287658262016729,0.005285796277847476,0.0029324146093976174,0.003953818167142209,0.002099723104893637,0.001000076888344807,0.0018553485103294238,0.0,0.009458383790448948,0.006566904600107115,0.0017243123216142745
0.026276787470846143,0.03223549,0.745815,0.0,0.0,0.0,0.03223549,0.01606126266910209,0.0,0.0,185641368.0,0.0,0.0,0,0.0,0.06287318912889221,0.0,0.04311532178675129,1332.0,0.054214899625803364,0.08307672187701039,0.02303701909216505,0.012284942115614235,0.0,0.0,0.036011757255635664,0.0,0.03496299497072745,0.04787638877986388,0.0
0.0,0.0679,0.02113536,0.0,24500000000.0,0.0,0.00223423,0.0,0.0,0.017406599773789576,45000000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026243482239896795,0.00264245,0.121773,0.0,0.002478713007261461,0.0,0.0027394000000000003,0.006450234404567481,0.0,0.002811001883278822,500000000.0,0.007846086694772506,0.0052182841443316925,0,0.006034367022136553,0.007244569482746366,0.0,0.015554320151990255,0.0,0.007051751727939089,0.008483295320002545,0.003909055923689349,0.006093754337347144,0.003458225479206128,0.0,0.0027720445421766595,0.0,0.008577925309156525,0.007146329361571822,0.002433598095619039
0.0,0.041461000000000005,22.68,8253450000000000.0,0.0,0.0,0.041461000000000005,0.00798989748605352,0.0,0.03329656068517133,1266392.0,0.2117245125413316,0.015026737623630425,0,0.0,0.0,0.0,0.0,0.0,0.015133812477342431,0.019885463556747453,0.0,0.007525548888351071,0.0,0.016642522682905458,0.0,0.0,0.0,0.0,0.0
0.0057738447039804896,0.00577384,0.0103096,0.0,0.0057738447039804896,0.0,0.00577384,0.0,1.0,0.0057738447039804896,70000000.0,0.0,0.0,0,0.0057738447039804896,0.0,2.0,0.0,2.0,0.0,0.0,0.0057738447039804896,0.0,0.0057738447039804896,0.0,0.0057738447039804896,0.0,0.0,0.0,0.0057738447039804896
0.01117947222300822,0.00851025,0.45632,86282600000000.0,0.00781438444961838,0.0,0.00743035,0.01508325595984591,5.0,0.011179451830013764,25000000.0,0.02107922970259161,0.010274209219984684,0,0.012784642976977768,0.0252257548485008,4.0,0.009343327385639165,2206.0,0.016803564652021912,0.04312981962918151,0.02794107669448872,0.00934075749399325,0.03262521257564464,0.01233703504756932,0.013305587222938871,3.0,0.027877102625986045,0.011637217224644272,0.0101490971606273
0.0098425648841902,0.00969603,17533.0,857440445.0,0.009262311672483032,0.0,0.00990253,0.016062512622570392,51.0,0.009015587553831231,1000000000.0,0.007276093663355753,0.016604205255717097,0,0.01884771675276994,0.0,179.0,0.006472714414282244,133771.0,0.010549160348364015,0.0,0.021953688906763847,0.01752995937425157,0.01886900488097102,0.006816692647122907,0.012440213311169228,60.0,0.0,0.011408426581419748,0.009581852717345908
9960000000.0,0.01886196,0.12803599999999998,0.0,0.0,1.0,0.0207209,0.01946066516963484,0.0,0.012407968339647652,20500000.0,0.005071048549261018,0.02502176229548796,0,0.02695501932894814,0.016447192161222517,1.0,0.005200150938383685,646.0,0.0161648613232085,0.0031395946333666602,0.029897372025492943,0.022985980165108437,0.016359256942633297,0.0004704662861571634,0.028679582361370318,0.0,0.013938551312993024,0.016755164127007924,0.0238680040838646
0.00030061128837441,0.00030061,0.598753,0.0,0.00030061128837441,0.0,0.00030061,0.00011816088405229141,1.0,0.00030061128837441,25000000.0,0.0,0.001170560865343791,0,0.0008464293072266949,0.0004026290666723384,0.0,0.0,150.0,0.0,0.0003489366168557892,0.00059191033153107,0.0001557372923225676,0.000344794684815996,0.0,0.0,1.0,0.0,0.0,0.00030061128837441
1297280000000000.0,43478.0,13.69,0.0,1.30139e+16,0.0,13.15,1.30652e+16,0.0,1.30074e+16,100000000.0,0.0,1.31411e+16,0,1.31883e+16,0.0,0.0,0.0,868.0,0.0,0.0,1.31774e+16,1317680000000000.0,1.31869e+16,0.0,1.29827e+16,0.0,0.0,1.30199e+16,1.30013e+16
0.0,0.0398063,0.22809899999999997,14090291.0,0.0405616793430652,0.0,0.0420991,0.02000890092191497,13.0,0.02983178834798775,84000000.0,0.02918850385157081,0.018017803418571475,0,0.01281832753397338,0.0298839363165148,17.0,0.027364325530925385,858.0,0.02335172596414695,0.02541597475616187,0.014488175336960753,0.012649685263230126,0.012268364120793422,0.02910853117798075,0.0,9.0,0.025393160120213268,0.01997270790831594,0.0
301000000000.0,0.0477,0.00033362,0.0,44600000000.0,0.0,0.0477,57200000000.0,5.0,52800000000.0,10000000000.0,99000000000.0,36500000000.0,0,382000000000.0,6960000000.0,3.0,5470000000.0,14154.0,600000000000.0,44900000000.0,35200000000.0,312000000000.0,62300000000.0,68300000000.0,41500000000.0,4.0,46800000000.0,75700000000.0,559000000000.0
32100000000.0,0.0321,0.00080329,0.0,32100000000.0,0.0,0.0321,240000000000.0,0.0,32100000000.0,8000000000.0,47800000000.0,5370000000.0,0,0.0,5180000000.0,0.0,879000000.0,177.0,5470000000.0,0.0,32100000000.0,7740000000.0,32100000000.0,41600000000.0,32100000000.0,0.0,0.0,23300000000.0,32100000000.0
0.0033916095140806945,0.00265118,0.234028,566000010.0,0.0026118118972663184,0.0,0.00270621,0.004584973239993346,0.0,0.003449114974586488,1000000000.0,0.002780899402998505,0.0,0,0.0,0.004393742964215194,0.0,0.0022456750261697182,7904.0,0.003517815668249709,0.0028648732763046267,0.0,0.0,0.0,0.0026294917455485733,0.004053945473437582,0.0,0.0031734594521062994,0.003971504566639349,0.003375911850100497
0.019665378842572686,0.00870767,0.055126,102607977.5,0.015025513845619369,0.0,0.01312228,0.031354648022781303,0.0,0.01161240094231992,100671565.0,0.0,0.031486187957727736,0,0.028508036231313587,0.03575614574374186,0.0,0.037717615616664285,1432.0,0.02465237571027689,0.01869701062438438,0.028729229249662317,0.025561891035096592,0.02591344026802288,0.0,0.02236287437368778,0.0,0.030907485955147064,0.026333954233754817,0.018501474900587633
0.0006405572524006992,0.00040543,0.02881385,6918820000000000.0,0.00038503179649187965,0.0,0.00042396,0.001402388218266551,0.0,0.000647030543837921,1000000000.0,0.0011356150222625564,0.0014043615867175875,0,0.001145229283286777,0.0019862200695350074,0.0,0.0008603607004363758,5328.0,0.0015722967217901135,0.003140418337907693,0.001091485166273373,0.0010202996595674813,0.0010796514545420943,0.001044295115934101,0.0006880150189952783,0.0,0.0019577957473132053,0.0018239968880840109,0.0005934440699154352
0.527620095530122,0.18956099999999998,43466.0,0.0,0.1701489437187952,0.0,0.195217,0.0,0.0,0.2500463251644312,200000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908477502379551,0.0,0.6051365246970661,0.0,0.0,0.0,0.396814191088086
0.0009459759614304713,0.00094598,0.00865999,0.0,0.0009459759614304713,0.0,0.00094598,0.0,0.0,0.0009459759614304713,500000000.0,0.0,0.0,0,0.0009459759614304713,0.0,0.0,0.0,39.0,0.0,0.0,0.0009459759614304713,0.0009459759614304713,0.0009459759614304713,0.0,0.0009459759614304713,0.0,0.0,0.0,0.0009459759614304713
0.006008887632397722,0.00294241,100.45,0.0,0.0028314214225443326,0.0,0.00301835,0.010009172906007113,0.0,0.004808968608190933,100000000.0,0.04114363998573465,0.007877935137960028,0,0.006787934332000557,0.008044532028398667,0.0,0.020032201863204844,3955.0,0.010458282699134706,0.011240038024780458,0.007283855911600775,0.0050621555963656405,0.007133393916915463,0.017374691116894974,0.006901492350688222,0.0,0.011474386936148726,0.010052386963795026,0.005563897825321275
0.000311861939278773,0.00033571,0.057680999999999996,0.0,0.00024273718909006533,0.0,0.00033577,0.0017076278592116267,3.0,0.00030837164043655496,38000000.0,0.0021494036444320874,0.0019408381274405328,0,0.0014358184849295446,0.0018138450969614013,9.0,0.001029383733066351,38.0,0.0018710066923649028,0.0013964034123271404,0.0021109255599744,0.001446144092679299,0.0,0.0011939428178780553,0.000702787854639012,7.0,0.0015693921671883313,0.00180212315490637,0.00020330173572584
0.000361994806371998,0.00036199,0.00172036,0.0,0.000361994806371998,0.0,0.00036199,0.0,0.0,0.000361994806371998,260000000.0,0.0,0.0,0,0.000361994806371998,0.0,0.0,0.0,0.0,0.0,0.0,0.000361994806371998,0.000361994806371998,0.000361994806371998,0.0,0.000361994806371998,3.0,0.0,0.0,0.000361994806371998
0.08178894017165589,0.06300599999999999,17958.0,920454000000.0,0.058427033987066536,0.0,0.06350900000000001,0.0,23.0,0.08084869634284697,100000000.0,0.10689799622132597,0.0,0,0.1580806205832311,0.0,56.0,0.08806473164491467,53529.0,0.0,0.14385039258874768,0.12707566682100432,0.15101739128946642,0.1136527266738138,0.10111575938542318,0.0941144406184932,17.0,0.16162407134780238,0.0,0.08593457748347083
0.6748175604283158,0.616432,18660.0,0.0,0.6037512351270371,0.0,0.630708,0.5292296075220755,0.0,0.6766415293929978,1000000000.0,0.0,0.5255335290421197,0,0.444080429400548,0.5647021643446329,0.0,0.0,0.0,0.5460058769692188,0.6250774240325034,0.4572601304133004,0.5305375006764586,0.5872483655816336,0.0,0.7310062726520883,0.0,0.5499234922856757,0.6054551678054297,0.684610679326735
0.001144077755451952,0.00078722,0.07257899999999999,236630000.0,0.0007437809000647508,0.0,0.00082476,0.0006857957736981668,3.0,0.000942304330813219,1000000000.0,0.0007871388930952022,0.0007852109743266202,0,0.000519764852635554,0.0008372061583552557,1.0,0.0006456592898841867,0.0,0.0008811513553539662,0.0008613654601650298,0.0013892129897153153,0.0006637606916375508,0.0013691612534494386,0.0007496803508125674,0.0014774501171762825,1.0,0.000805228762046253,0.0006631228646367983,0.001132873533485376
0.0,0.0001509,0.00083864,0.0,0.0001539358982780791,0.0,0.00027357,0.0,0.0,0.00023694082023897133,100000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005201891641774738
0.000226882788900333,0.00022688,0.093476,0.0,0.000226882788900333,0.0,0.00022688,0.0,0.0,0.000226882788900333,232000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226882788900333,0.0,0.0,0.0,0.000226882788900333
0.007149521124726537,0.00260839,0.01009132,0.0,0.002528996454158439,0.0,0.00277975,0.0,0.0,0.0030270878754016435,1000000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009947702394256536,0.0,0.0,0.0,0.006374546961928179
0.05902817597895142,0.06763999999999999,42036.0,34851700000000.0,0.06190775942618719,0.0,0.07224,0.0,6.0,0.08000363882213818,38758203.0,0.04977039306792619,0.0,0,0.18871555524494354,0.0,12.0,0.05578896477059361,3021.0,0.0,0.017581603546144485,0.2240927169274734,0.0,0.1862347559088696,0.04664014077250812,0.08058939091952748,3.0,0.0,0.0,0.05584500072289831
0.003286956430909008,0.00263432,0.207525,824000000.0,0.0025175051527507922,0.0,0.0026420000000000003,0.005810288519488434,14.0,0.0034027528650406856,1000000000.0,0.006265476749467173,0.006879535006071064,0,0.007703679631655661,0.007196217050280842,36.0,0.005413394142709836,6381.0,0.006364956807023182,0.0068260671859898155,0.006357034645116498,0.006784175563940879,0.005049509154183336,0.006884217152410797,0.0038741700777063814,9.0,0.00741176917882032,0.006300755776398282,0.003238697402530263
0.00030253740857443196,0.00025437,0.10845899999999999,0.0,0.00016241532797101619,0.0,0.00025437,0.00030683766615736697,0.0,0.00019771936209861082,100000000.0,0.0007165136604390768,0.000389393922610201,0,0.0003833337354523532,0.00030347475802503,0.0,0.0013026738222889946,1134.0,0.0002054785015403856,0.000387476281873667,0.000354939835527516,0.000389514807630948,0.00023768575913516801,0.0006150497513247669,0.00023681226326932998,0.0,0.0004419128197752852,0.000273008592041376,0.000305345662969527
0.004318212422836646,0.00226997,0.18253,210713000000000.0,0.007639495940856125,0.0,0.00859481,0.004570450265858158,9.0,0.002761035787177973,31415826000.0,0.00482672880488681,0.0035684050818291157,0,0.0010265476473226179,0.00423824773184282,13.0,0.0,34.0,0.009459752666948016,0.0071809595688917096,0.004893310111790241,0.003628061219521357,0.004356608582176343,0.0,0.0034945960483915178,12.0,0.006558152358092786,0.0052268748752685975,0.0029885596641866193
0.019683365111937183,0.00068692,0.04932997,0.0,0.0006869243459528981,0.0,0.00068628,0.0,0.0,0.0008254355248127322,85000000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024487130485326542,0.0,0.0,0.0,0.011925401029644641
0.0011527728532642187,0.00102791,0.161113,65351920.0,0.0010279125760441485,0.0,0.00102791,0.0014184765021816046,6.0,0.0011852657775358526,84000000.0,0.0022427698327454385,0.0006414676968907339,0,0.0022942315022654856,0.002372101133639739,3.0,0.0017218571201187756,2655.0,0.0017234086325039442,0.002482494955248249,0.001010802930485634,0.002180620872280584,0.0,0.0019930789924136392,0.0,6.0,0.002689257417989809,0.00152861614745714,0.0008912207401215088
0.0012581270918916073,0.00091648,0.318662,402643000000000.0,0.000808357574556975,0.0,0.0010042,0.0025433749505731035,13.0,0.001128081166342416,21000000.0,0.004419265834030787,0.0024739409171665784,0,0.005969361110139415,0.0019007324391372797,12.0,0.0030049106366351807,2052.0,0.0015437182678433839,0.001939449183787695,0.003810570360172943,0.0031255886238961113,0.002811838089002946,0.003517757408470616,0.0016631940344708116,16.0,0.001392500575465433,0.0029497779071592984,0.001184011160003413
0.08496462945534809,0.072132,43618.0,461329999.0,0.07292305062748561,0.0,0.076187,0.16296109991815227,158.0,0.08349933225080262,879999999.0,0.11534679871246875,0.2217661817247884,0,0.1909361623505051,0.18247584099317773,602.0,0.09907411032996777,85149.0,0.16805275045461845,0.16810330670139415,0.21741046278229115,0.1967655487495228,0.16693402963891446,0.11232220968503637,0.09540792312698572,155.0,0.18957743074094052,0.16718289373835885,0.08356815256267637
