KW26,market_data_low_24h_usd,KW2,KW1,KW27
0.0,0.00041736,0.000144750528601368,0.000377088358672296,0.000119026838192553
0.0017546483702142331,0.00175465,0.0,0.0,0.0017546483702142331
0.0,0.00209322,0.0,0.0,0.0
0.0,0.00025173,0.0,0.0,0.0
0.6077082443538979,0.132719,0.0,0.0,0.5458842932421296
0.0043087230856224,0.00244708,0.0014788037957775553,0.001396158414003075,0.005175100820714748
0.0,0.03532919,0.05038858181497422,0.049160353725492455,0.0
0.01365500639098127,0.01321871,0.0,0.0,0.014673272841620831
0.001486184783856396,0.00099989,0.012463852537298065,0.012097185971315837,0.002135526573249496
0.0029060285906016303,0.00033181,0.007030886178125043,0.007089492147627293,0.00190953865101938
26200000000.0,0.00021198,0.00024959385174326104,0.0002178547693929706,22600000000.0
95600000000.0,0.01,0.0,0.0,0.0
0.0017435593979491489,0.00187817,0.02200054860650541,0.03190450743065562,0.0013083761578783436
0.0,0.00258084,0.0,0.0,0.0
0.005504457394523138,0.00034088,0.0021135238798730962,0.003146622254135664,0.004608241552801544
0.0,0.056011,0.0,0.0,0.0
0.0018101726416326239,0.00156788,0.00071509663797312,0.0011311505871839551,0.0011559004560802205
0.0,0.01739883,0.0,0.01658681752788225,0.0
0.0,0.0795,0.0,0.0,0.0
0.02602996593350113,0.00858238,0.019949789973415087,0.02081066080806841,0.02461315895810404
4.38612e+16,11780.0,3.67061e+16,4525690000000000.0,2.40472e+16
0.0,0.00767248,0.0,0.0,0.01165577277907652
0.0016775302545356714,0.0534,0.000293668510853461,0.0003855206710984317,562000000000.0
0.1259015225824321,0.059037,0.1415290041736893,0.146285419057132,0.12424415037300655
0.0,0.26509499999999997,0.0,0.0,0.0
0.008990820759753366,0.04204943,0.0,0.0,0.014147489236831647
0.0,0.051,0.0,0.0,0.0
0.0,0.00017717,0.0,0.0,0.0
0.0003505521312051645,0.00027665,0.00040666646372919195,0.00040666646372919195,0.00023049336829712705
0.0,0.00782707,0.0,0.0,0.007827072501561604
4010000000.0,0.0401,3600000000.0,7540000000.0,4010000000.0
0.5017229672085853,0.112977,0.0,0.0,0.461921124835075
0.015892708851102822,0.00758152,0.0,0.0,0.0118683274436179
0.048881271867922654,0.02141437,0.024348539169867463,0.02805439695009221,0.061574039146538674
0.0,0.01152717,0.0005745065706010506,0.0,0.0
0.0,0.00180397,0.0,0.0,0.0
0.0,0.370149,0.0,0.0,0.0
0.0,0.00380763,0.0,0.0,0.0
0.0031,0.00367,0.0020474552899672686,0.0017724981438754781,0.0
0.0020119925730271025,0.00033672,0.011314157925924695,0.01152384206778754,0.0020664915719465628
0.0,0.00520491,0.0,0.0,0.0
0.0003374385396549943,0.0197,7220000000.0,759000000.0,0.00025400807546513047
0.0010987202256320693,0.00041491,0.0,0.0,0.0010306251895154405
57000000000.0,0.0343,0.0,231000000000.0,26900000000.0
0.0035360312230278963,0.00201423,0.0,0.0,0.0028291625779757173
60500000000.0,0.0333,0.0,0.0,51400000000.0
0.002080542555075952,0.0006586000000000001,0.002744496920853643,0.003916317539209312,0.0016079952177184432
0.8959,0.541275,0.0,0.0,0.8837
0.0,0.00894592,0.013080810936440082,0.011953695555852491,0.0106652301027124
0.0,0.18274400000000002,0.0,0.0,1.01232e+16
1.45132e+16,182.16,0.0,0.0,1.83935e+16
0.2747315093042973,0.16359,0.06954275934917672,0.0716710817517547,0.2534620991866761
125000000000.0,7.01e-06,0.0,0.0,129000000000.0
1.86437e+16,0.00590787,0.0,0.0,0.6243939525242808
0.04978536896523002,0.02423413,0.027866983697960063,0.02794214512780229,0.043105824920308095
1.30527e+16,24047.0,0.0,0.0,1.2984e+16
0.007837116115141863,0.00231618,0.01021514348475861,0.011048784803170515,0.002967056160776555
0.0,0.02565151,0.0,0.0,0.0
0.059240212583238826,0.01513619,0.0,0.0,0.07807305311089377
0.0,0.168223,0.0,0.0,0.0
0.0,0.0025085999999999997,0.0,0.0,0.0
0.17581046173451118,0.056511,0.0,0.0,0.1740597106564197
0.0,0.00050962,0.0017631326856014137,0.0018101397737408254,0.0
0.05337354628820931,0.06903,0.0,0.0,0.0636121954975399
0.020760899285050996,0.0091605,0.013887797106285016,0.0116257137138409,0.01960649279679717
0.0,1.03e-06,0.0,0.0,0.0
0.00591082208092059,0.00426313,0.002950878414371597,0.0033702101898132088,0.005750343476146017
0.0,0.00089776,0.43850244419272494,0.4410365088229095,0.004015807596386817
0.0,0.00494296,0.0,0.0,0.0
0.041430099028744484,0.0414301,3.61619e+16,3647980000000000.0,0.041430099028744484
0.0,0.0001246,0.0,0.0,0.0
0.0,0.00014742,0.00022272378131749912,0.00025849041504175595,0.0
0.0,0.00494296,0.0,0.0,0.0
0.0015367517944401036,0.00012631,0.0012623918366025453,0.002670328760275385,0.0014133491719751747
0.0,0.00283364,0.0,0.0,0.0
0.0,0.00031259,0.0,0.0,0.0
0.019379719480182044,0.01937972,0.0,0.0,0.019379719480182044
0.0,0.0085919,0.6411094441372722,0.6033180181843488,0.0
0.005400866988933032,0.00372093,0.0029491709135175057,0.008373235989386283,0.005400866988933032
0.00039620327705590017,0.0708,0.00019652364572241512,0.0002104193789819433,0.00039944040991048184
0.0,0.18625799999999998,0.0,0.0,0.0
0.00044553588601023604,0.00042198,0.0,0.0,0.000355273174211205
0.00011089916896460241,0.00031001,0.00045275006384903037,0.0009096925549909297,0.00011089916896460241
82200000000.0,0.0822,0.003284016115666728,0.0030714353599607517,82200000000.0
0.0,0.29940100000000003,0.0,0.0,0.0
283000000000.0,0.0116,0.0,0.0,14800000000.0
0.00030381375410178595,0.00030381,0.0,0.0,0.00030381375410178595
6650000000.0,0.0665,0.0,0.0,6650000000.0
1.8468e+16,0.00402187,0.0,0.0,0.2954037750259889
0.008965589840503559,0.0010031,0.0,0.0,0.007666597880335758
0.0,0.00494296,0.0,0.0,0.0
5250000000.0,0.0525,3620000000.0,3780000000.0,5250000000.0
0.002019013542784823,0.00091051,0.0003136901865745432,0.0003029323199742023,0.0015471030355007547
0.0,0.00416467,0.0,0.0,0.0
1.03795e+16,100.77,1.07697e+16,0.0,1.0224e+16
0.00022437986946399765,0.00025857,0.0,0.0,0.00016367088324116712
0.0,0.37872,0.0,0.0,1.42148e+16
0.000869641320139576,0.00083953,0.0003252135315689523,0.0001885703478048435,0.0
0.0,17168.0,0.0,0.0,0.0
0.0005455521939552651,0.00016661,0.0,0.0,0.000701259173080626
0.0,0.01934739,0.0,0.0,0.0
0.14316498122310084,0.064928,0.0,0.0,0.056401737494409236
0.00035712949691492097,0.0001942,0.00039802458344481804,0.000528847382964929,0.000356509505902986
0.0003633938493700592,3.5e-07,0.0001445026806782464,0.00022845850256280782,0.000320299772249898
0.007712163812740414,0.00217854,0.0,0.0,0.008305008577021341
4090000000.0,4.09e-05,0.0,0.0,4090000000.0
0.06161296622304203,0.01685478,0.13666992785718746,0.14695271222372272,0.05123210464500911
0.1877007226117968,0.00885253,0.5785548726611661,0.7019371055492921,0.11675204825109899
0.0,0.00221149,0.0,0.0,0.0
0.0,0.00142557,0.0,0.0,0.0
0.0,0.00050646,0.0,0.0,0.0
3590000000.0,0.0359,0.0,0.0,3590000000.0
0.008338880279886376,0.00413809,0.008048850275741636,0.009524340597274882,0.0072774994639790685
0.0,0.00316526,0.014463630362029554,0.01615336770030124,0.0
0.0017442750000581607,0.00032674,0.002311255366691033,0.002563941330950298,0.0018041731835097762
0.0009103635326499599,0.00041965,0.00301884829436727,0.003216712349687816,0.0007703683295778399
0.003376676563700282,0.00835707,0.013552156032742431,0.0113408215245574,0.0
0.0005476126936952979,0.0001826,0.00026094559191800333,0.0003099199101925815,0.0005019046701619243
0.08354754200459479,0.02882772,0.0386878663690885,0.041918671323269936,0.07447921078700356
0.0,0.0007358,0.001049337538172702,0.000754801329082102,0.0011687675551681073
0.011553619554899893,0.00361884,0.031989318440333384,0.033636266359054964,0.005611366864841393
0.90896665274217,0.908967,0.0,0.0,0.90896665274217
0.019182527451589264,0.00630374,0.0830067187573351,0.1583610822057537,0.017769875015610913
0.07535041381469701,0.0005699,0.02666279349331397,0.02848872439266353,0.0
3720000000.0,0.0372,3750000000.0,3760000000.0,3720000000.0
0.483029155639981,0.67962,0.440955383001496,0.3979209791123259,0.6819517989981285
0.21729105272753696,0.01952923,0.0,0.0,0.1224092632608048
4090000000.0,0.0134,0.0,0.0,271000000000.0
0.0,0.00149077,0.0,0.0,0.0
0.013752035189852012,0.00986187,0.0,0.04844226144312662,0.0137297743719921
0.0,0.04701542,0.0,0.0,0.0
0.00077660154141507,0.00025032,0.0006996626040667648,0.0,0.0007144224410223
0.1644001420041189,0.01184981,3613680000000000.0,4943320000000000.0,0.13207995174159334
0.0,0.47565,0.0,0.0,0.0
5206890000000000.0,0.507055,0.0,0.0,4599960000000000.0
385000000.0,2.09e-06,12700000000.0,29300000000.0,338000000.0
0.0084910512898235,0.00224351,0.0034511322650475967,0.003733173060029641,0.007177420726627328
0.0,0.0010054,0.0,0.0,0.0
0.10567595726303364,0.050994,0.0515628546207584,0.053672392763732486,0.1140364524177486
0.0,0.00833253,0.0,0.0,0.0
0.002503640304030428,0.00147577,0.004029256310484498,0.002652909905396157,0.0017077375737990625
0.02350744363627947,0.01743064,0.0,0.0,0.0224402050918162
0.009912862394978806,0.00126098,0.048759709985523564,0.049011910707607666,0.017621816253064568
0.0,0.00494296,0.0,0.0,0.0
0.0,9.51e-06,0.00021183052909148464,0.0003393860951321667,3540000000.0
0.00019045351088837207,0.00019045,0.00019964441118403202,0.0002170086621314642,0.00019045351088837207
0.00336500295977814,0.00159292,0.017922303177175115,0.0185587427295978,0.0024678419472991225
0.0030101890321413537,0.00117291,0.0,0.0,0.00223772407914116
0.4413946324357519,0.162046,0.4092376435216474,0.4110784537087968,0.428940947560929
0.0,0.8674360000000001,0.0,0.0,0.0
0.0,0.0003621,0.004047101726191407,0.0041796539695756725,0.0
0.0,0.00332371,0.0,0.0,0.0
0.0,0.03765466,0.00043797416860152564,0.0,0.04061024551279135
60100000.0,2e-08,0.0,0.0,58800000.0
0.030750994683380183,0.00906818,0.0,0.0,0.024159000889903744
0.0,0.00474764,0.002748343165668519,0.0035993843777210655,0.0
0.02042208489356571,0.02898567,0.008054010135182045,0.004545085875419045,0.01517924065829461
0.00174879,0.00082967,0.0,0.0,0.00162508
0.0014635993086264704,0.027999999999999997,0.0012031841631947359,0.001291673759858488,0.0004355279976535059
0.0,0.086367,0.0412135402226502,0.038836179934820365,0.0
0.000670286844703506,0.00029259,0.00037541679799198103,0.0,0.00057070940504583
0.08261226883899117,0.04457869,0.0,0.0,0.06771673988539914
0.0,0.02338835,0.0,0.0,0.0
0.037836505467328536,0.01478927,0.0,0.0,0.07085830772663704
0.00164241618181035,0.00149906,0.002313561679300448,0.0027152096606112386,0.00175574948020035
0.007711654636354965,0.00306171,0.0,0.0,0.005810131373094396
0.09565654698548713,0.04897432,0.06656225382851985,0.0665340240768452,0.11723994757234248
0.00653913679804019,0.00238327,0.0,0.0,0.0056945718992952536
0.0,0.01182319,0.0,0.0,0.0
0.0,15342.0,0.0,0.0,0.0
0.00011652223156536567,0.00065246,0.0,0.0,0.00011394897247577273
0.0,0.01079223,0.0,0.0,0.010792225139482471
0.0,0.00068645,0.0044640000936530585,0.005657045025963015,0.0
0.4937377979175336,0.315872,0.0,0.0,0.4651780667464056
0.0,0.00013723,0.0008232442854839827,0.0007602171510985185,0.0
0.0,43497.0,0.0,0.0,0.0
0.0018,0.00494296,0.0013955266070577006,0.002399709603759196,0.0
0.02303295666050048,0.00227509,0.0,0.0,0.01781695170717915
6541350000000000.0,65.41,0.0,0.0,6541350000000000.0
48800000000.0,0.0289,0.00014083831795285757,0.000156228937608471,52900000000.0
0.021828986274953614,0.01269228,0.017503295693396658,0.017849354510193833,0.030092934773216187
0.0,5.29e-06,0.0,0.0,0.0
0.04916926738303661,0.00983964,0.0,0.0,0.03742357303297757
0.0,0.00719953,0.018877252146135733,0.01842519816495597,0.0
0.0,0.0839,0.0,0.0,0.0
0.0,0.0993,380000000.0,45400000000.0,0.0
0.07329247560315269,0.073292,0.0,0.0,0.07329247560315269
0.012986235234103137,0.00425573,0.005504901004913853,0.00506062694847314,0.013584074810065157
0.0773428078347127,0.01499455,0.038832798223850634,0.04216483369584007,0.08074995014226298
0.13974871560197286,0.068624,0.0,0.0,0.16389466137306186
0.0005775416611967919,0.00020206,0.0012103665531622474,0.0015318729717129775,0.0005723080809540196
0.040491685055898334,0.02092872,0.0,0.0,0.0
0.00320641531198852,0.00089641,0.0,0.0,0.0029965131989088713
0.0,0.00494296,0.0,0.0,0.0
0.0,0.00117033,0.0,0.0,0.0
0.7039222448148071,0.668413,0.0,0.0,0.7038456015463894
0.0,0.19975199999999999,0.0,0.0,0.0
1.70211e+16,43777.0,8985510000000000.0,8500070000000000.0,1440280000000000.0
0.03286983701898747,0.0240789,0.02554315736685952,0.027318690226545192,0.044000000000000004
0.027490685916012333,0.00626682,0.010033342103736959,0.01060903568213283,0.030033019337415125
0.03160283604297185,0.01111207,0.058097165263867365,0.09978629466947507,0.0233643142388336
0.0572941667693573,0.01337942,0.022466895124999317,0.028319498541437338,0.04764555335898377
0.0,0.00317557,0.0,0.0,0.0
0.016608836946523618,0.02338293,0.0,0.0,0.008637615937192533
0.0,0.00286968,0.0,0.0,0.0
0.001447896636572685,0.00118046,0.0,0.0,0.0017999617700544094
0.009729265630664716,0.01793935,0.0,0.0,0.008689354132269764
0.00018806482097519486,0.00010071,0.0005918751667211189,0.0007259910257326513,0.0
0.007474596804734335,0.00304811,0.008234953750400228,0.011994199134854788,0.007214987390180744
0.003818058677561561,0.00109678,0.0025778595508156284,0.002512211625632674,0.004191584908550935
0.0,0.082341,0.15256773239788646,0.1772137542407933,0.0
0.0,8.51e-06,0.0,3780000000.0,0.0
0.027507582098391072,0.00033274,0.0,0.0,0.10936143977746103
0.009366814008863932,0.00229672,0.00288955194823522,0.0034138818061424468,0.00675111872905365
0.0,0.0882,0.00013249160935761077,0.0,0.0
0.023110375152341656,0.00330133,0.0,0.0,0.0
165000000000.0,0.0165,0.06737461416194603,0.0,165000000000.0
0.008616493693479317,0.00535652,0.003979176023171072,0.005309107007705755,0.0074108508641126045
0.002893190671097142,0.00025034,0.004631944128245248,0.007277459948531927,0.004685265813578521
0.003985580080030283,0.0835,0.0,0.0,0.001983176231540682
0.0,0.050705,0.0,0.0,0.0
0.0,3.16e-05,29300000000.0,3790000000.0,53600000000.0
0.001993232665596876,0.00210443,0.28405327301009364,0.3242735612934852,0.0
0.0,0.539319,0.1872165505657189,0.2181101484185201,0.0
0.0022421372428103603,0.00208783,0.002106050486655057,0.0017669322325340204,0.00303647305443053
0.0,0.00291521,0.0,0.0,0.0
0.0012391198353844328,0.00037205,0.001083770105086848,0.0013128768126354138,0.0012124070695578512
0.0,5.01e-06,0.0,0.0,0.0
0.001149972508301117,0.00050494,0.0009718325932506258,0.0013243356754324232,0.001060713268154538
0.00011482906308613199,0.0457,0.0003412073514207052,0.0004276552459800733,0.00011010892790991053
0.4464256923953263,0.00020104,0.0,0.0,0.4425636638244916
174000000000.0,4.99e-06,0.0,0.0,17600000000.0
1.18721e+16,27030.0,0.8842898024469305,0.9017929199964902,5952500000000000.0
0.001571344441581474,0.0012418,0.000687513320741962,0.000677015874268893,0.001571648948565654
0.0,0.057034,0.0,0.0,0.0
0.0,0.0668,0.0001913985756062135,0.0002860190292515005,0.0
0.01432037606978334,0.00564467,0.0,0.0,0.01553155514735072
0.0,30376.0,3826830000000000.0,3640480000000000.0,0.0
0.000114321906450492,0.0831,0.0,0.0,0.00022479227086836802
0.25959839665730755,0.128424,0.0,0.0,0.28638145680897004
0.0,0.04394489,0.02161957748503052,0.011708172055847113,0.044091881276468806
0.14127986180283186,0.117971,0.0,0.0,0.0792640819024284
68600000000.0,0.0277,0.0,0.0,68700000000.0
0.7340044811703419,0.291955,0.568663869241439,0.6591499583169348,0.698659773820766
0.0,0.438885,0.0,0.0,0.0
0.006361626077158686,0.00636163,0.0045157087711952,0.0044502602081943066,0.006361626077158686
0.023316147472545325,0.00041142,0.0,0.0,0.023325460237468447
18800000000.0,1.54e-06,162000000000.0,162000000000.0,1.9e-06
0.00022276794300511802,0.00010158,0.0,0.0,0.00035138523448407003
0.000371109815995526,0.00037111,0.0,0.0,0.000371109815995526
0.7635680402279087,0.77091,0.0,0.0,0.0
0.0,0.231807,0.0,0.0,0.0
0.2871333226533016,0.149824,0.12275698580366567,0.12960282907350434,0.2945224095402108
40900000000.0,1.05e-06,3560000000.0,23200000000.0,13600000000.0
0.006924791825997056,0.00640989,0.01747148454914992,0.05136780831083452,0.007857493224261687
12300000000.0,1.23e-06,0.0,0.0,12300000000.0
10100000000.0,1.01e-05,0.0,0.0,10100000000.0
2091630000000000.0,0.738846,0.0,0.0,0.0
111000000.0,5.4e-07,15500000000.0,15500000000.0,113000000.0
0.0,30042.0,0.0,0.0,0.0
0.0,0.00937197,0.0,0.0,0.0
6117600000000000.0,32629.0,0.0,0.0,626222000000000.0
0.0,0.01767625,0.007581465285424,0.007839242103829263,0.0
0.001852543479483925,0.00116566,0.0,0.0,0.0018075805291967013
0.0,0.01086225,0.0,0.0,0.0
0.00013446034083688908,0.00013446,0.0001083770105086848,0.00012133791338011985,0.00013446034083688908
0.0049868360589359105,0.00956725,0.13307176311242536,0.10445384954453617,0.004667451985001921
1957310000000000.0,0.884928,1.39857e+16,0.0,1.73897e+16
0.0014618849141498909,0.00032963,0.0010115595530043066,0.001093685328622146,0.00112256076801657
0.11541091934141536,0.051336,0.03676804675676202,0.044661591314188696,0.1168904095801082
0.001006572062381543,0.00045949,0.0004606005470115213,0.0005819063732687524,0.0012955737342198249
43532000000000.0,0.323266,0.0,0.0,59794100000000.0
0.0,0.00248021,0.0,0.0,0.0
0.009437349627925392,0.00502043,0.0018955460092372387,0.001388765139717956,0.01002490007195001
0.0,0.00494296,0.0,0.0,0.0
0.0010966733165176322,0.00041870000000000004,0.003829318854258256,0.004308322784046724,0.0006866169288934698
0.02298077093713378,0.01200545,0.0761431840716343,0.07922991165515245,0.022415995423612386
0.02012393676112184,0.00854784,0.009256490729455212,0.013618721338655037,0.01764518549360091
0.04659672514226894,0.054185000000000004,0.08422975114605218,0.07587800564845662,0.060704853670084526
0.0,0.149518,0.0,0.0,0.0
0.0,0.00151568,0.0,0.0,0.0
0.000561309378881675,0.00058081,0.0,0.0,0.0
0.0,0.00494296,0.0,0.005495951901555852,0.0
0.02606343644757606,0.01974379,0.08819713791223559,0.10125410811014612,0.017222335034023113
0.0,0.00039912,0.0,0.0,0.0
0.013227011557465891,0.01322701,0.0,0.0,0.013227011557465891
0.0,1.68e-06,13700000000.0,0.0,0.0
0.00021547799099536853,0.0604,0.00020472440882261412,575000000000.0,0.00010655822041235564
0.0,0.00031864,0.0,0.0,0.0
0.0074932562475905455,0.00364116,0.0,0.0,0.0066766176568711115
0.0006194214836877891,0.00041142,0.0002526841417825001,0.000428061126784509,0.0006194214836877891
0.0,0.00168485,0.0,0.0,0.0
0.001039081559986153,0.00080764,0.004469214278868915,0.00551937592790361,0.0010933059227454917
0.0035110898944299518,0.01575698,0.0011847115549723257,0.0011847115549723257,0.003871459044407346
0.0010188303303059873,0.00055052,0.0019021464409890478,0.0025124848855991675,0.0009785533991350207
0.01370616812714237,0.00494296,0.0359725194726824,0.0,0.013010867233898864
0.00015942649858640272,0.0782,0.0,0.0,0.0001421925279371695
0.18396337460248074,0.01713997,0.0,0.0,0.17752823622872205
0.0025734326247700483,0.00051424,0.0014087611533869445,0.0024032878725986392,0.0025734326247700483
0.001794665177710395,0.00075142,0.0,0.0,0.0014180901065267918
0.0,0.00247691,0.0,0.0,0.0
0.05941085229210679,0.0065608,0.09851255218321174,0.12374913329452872,0.03899077584052213
0.002122531822353614,0.00085165,0.0,0.0,0.00234156056150498
0.0,3e-08,55200000.0,59600000.0,0.0
0.0,43500.0,0.0,0.0,0.0
0.020984884105224585,0.00640363,0.027278625330755868,0.024263307839348568,0.02089439986276204
13300000000.0,1.33e-06,0.0,0.0,13300000000.0
0.0018406798821709448,0.00137632,0.0013003802060825907,0.0014075715409594903,0.0016640418056875462
0.012109017608517576,0.00235467,0.013666398037084505,0.016392148576067474,0.010572511240918358
0.0009515571046296607,0.00095156,0.0,0.0,0.0009515571046296607
1.47532e+16,43586.0,0.0,0.0,1.56761e+16
0.0,0.14849400000000001,0.0,0.0,0.0
3.01058e+16,342.66,0.0,0.0,342660000000000.0
0.0,0.143378,0.13352613517948952,0.14255064205045412,0.0
0.027604610481269838,0.02701748,0.0,0.0,0.0
0.030494788955900274,36220.0,0.0,0.0,221133000000000.0
0.0,0.01350314,0.019307315813175817,0.019307315813175817,0.013503140211271674
0.0,0.15996,0.0,0.0,0.0
0.030334829947013794,0.00012306,0.0,0.0,0.03327536155702582
0.0009212264879888797,0.00081773,0.0,0.0,0.0008039719972513714
0.01824851910625835,0.01206475,0.0022312782055641947,0.002676791397768775,0.016059454803309434
0.07998571660558403,0.08488899999999999,0.0,0.0,0.13939911692873205
0.007857696776536893,0.00381153,0.0,0.0,0.009784134117777432
0.0,0.0099484,0.029000376950177518,0.029584124482885162,0.0
