market_data_ath_usd,KW29,KW38,KW35,KW15,public_interest_stats_bing_matches,KW36,KW9,KW16,KW11
0.427314,0.0009878546460252075,0.0009878546460252075,0.0009878546460252075,0.0,27400.0,0.0009878546460252075,0.0,0.0,0.00077596594209148
0.0885,0.0,14600000000.0,8850000000.0,0.0,6800000.0,123000000000.0,0.0,0.0,0.0
0.02692323,0.00026629608945098,0.0,0.0,0.0008218746545494152,27900.0,0.0002558232594611001,0.0006341031083105304,0.001549581451661582,0.0007397789519089601
0.00152442,0.00012649287361679142,7950000000.0,70900000000.0,0.0,76700.0,65500000000.0,0.0,0.0,0.0
0.00046476,27500000.0,0.0,499000.0,191000000.0,85900.0,608000.0,9800000.0,35500000.0,167000000.0
4e-08,0.0,4200000.0,34000000.0,0.0,27500.0,171000000.0,0.0,0.0,0.0
0.00718388,0.0,0.004849678717089997,0.0,0.0,26900.0,0.0,0.0,0.0,0.0
28946.0,0.10136982647396092,0.0,0.0,0.10261473982998698,27300.0,0.0,0.0,0.11324139069897615,0.0
90.79,0.010448386197332078,0.010448386197332078,0.010448386197332078,0.0,36100000.0,0.010448386197332078,0.0,0.0,0.0
22951.0,0.0,0.0,0.0,0.0,27400.0,0.0,0.0,0.0,0.0
0.0472,0.0,3080000000.0,38000000000.0,0.0,15800000.0,3180000000.0,0.0,0.0,0.0
0.628152,0.0,0.0,0.010102542663472302,0.02158298282216611,273000.0,0.008787215368645511,0.015808308888442348,0.012957099784089491,0.013508148260902296
23802.0,0.043343017810516325,0.047636707821573296,0.0397554702285506,0.08385095414836709,297000.0,0.04004980485269136,0.059882493287257366,0.0959906069069476,0.047910799971433764
0.00828236,0.0,0.00827393394202022,0.00827393394202022,0.0,57900.0,0.00827393394202022,0.0,0.0,0.0
0.00159435,0.00031816140008977654,0.0001993156198309006,9510000000.0,0.0,27600.0,0.000210702488962332,0.00038924161218004035,0.0,0.00011639511734437858
0.00601079,0.00018708353244163895,0.0,0.0,0.00021079669953394332,63400000.0,0.0,0.00017670320155878746,0.00016277141145117782,0.00015919119475942749
0.096859,0.0,0.0035870965396577383,0.005735744567880671,0.0,220000.0,0.004873542274062908,0.003231300840989574,0.0,0.0
0.02310548,0.011597582980754282,0.002648147801244834,0.002300123517236696,0.0,62100.0,0.0019164068959053294,0.0,0.0,0.0
0.405898,0.003910325903073547,0.00358914322283276,0.0020208420880067908,0.009938142724773951,5270000.0,0.0029545388818562053,0.014144671222572366,0.006213542451038777,0.012463416944102643
0.099598,41300000000.0,37600000000.0,49000000000.0,0.00013808949081701866,26800.0,45500000000.0,0.0,0.0001047452996036626,0.0
0.427464,0.001475006847680933,0.0015094721733813301,0.0016,0.013023158183142937,76200.0,0.0015274749547787927,0.005924010711442803,0.0074989476381199125,0.005285796277847476
0.745815,0.00020175899337651696,0.0,0.0,0.06287318912889221,20600000.0,0.0,0.07310913191468496,0.0,0.08307672187701039
0.02113536,0.0,0.017406599773789576,0.0,0.0,74900000.0,0.0,0.0,0.0,0.0
0.121773,0.0035790512608988275,0.002811001883278822,0.002611169573362867,0.007244569482746366,70600.0,0.002422924649398366,0.010195370958019085,0.008324858221156202,0.008483295320002545
22.68,0.0,0.03329656068517133,0.0,0.0,95200.0,0.0,0.1382969569300207,0.016387410142065892,0.019885463556747453
26330.0,0.0,0.01275772844755922,0.012367979858378607,0.005212436284404794,85000.0,0.0,0.007316433966160327,0.011151971907562595,0.0
0.0103096,0.0057738447039804896,0.0057738447039804896,0.0057738447039804896,0.0,33400000.0,0.0057738447039804896,0.0,0.0,0.0
0.45632,0.01906711184706516,0.011179451830013764,0.010077745164025688,0.0252257548485008,11900000.0,0.008362559990689635,0.05032693377685697,0.017311272453287202,0.04312981962918151
17533.0,0.013943882575142051,0.009015587553831231,0.007746170831348686,0.0,71600.0,0.007655334024659461,0.0,0.0,0.0
0.442507,0.019865002858603462,0.02612256816002637,0.01791689188220093,0.011614357871207124,151000.0,0.01942208663233614,0.00600008210529766,0.012699775107227982,0.004853458882388186
0.12803599999999998,0.02522895117069662,0.012407968339647652,0.023297362043241468,0.016447192161222517,816000.0,0.02613175067895966,0.001144661116986891,0.016202928790119427,0.0031395946333666602
0.598753,0.0,0.00030061128837441,0.00030061128837441,0.0004026290666723384,85100.0,0.00030061128837441,0.0003438138117762783,0.00026219048883249047,0.0003489366168557892
13.69,1.31123e+16,1.30074e+16,1300980000000000.0,0.0,468000.0,1.30055e+16,0.0,0.0,0.0
0.22809899999999997,0.0,0.02983178834798775,0.0,0.0298839363165148,27000.0,0.0,0.02957758845493,0.029286245797713956,0.02541597475616187
0.00033362,47200000000.0,52800000000.0,40600000000.0,6960000000.0,2670000.0,43000000000.0,475000000000.0,7310000000.0,44900000000.0
0.00080329,32100000000.0,32100000000.0,32100000000.0,5180000000.0,85200.0,32100000000.0,93800000000.0,13600000000.0,0.0
0.234028,0.0,0.003449114974586488,0.003130106218311994,0.004393742964215194,3840000.0,0.003399800357441716,0.002406942840756281,0.004344160148767915,0.0028648732763046267
0.055126,0.02194724357743167,0.01161240094231992,0.015235974992874218,0.03575614574374186,26900.0,0.015521675479734669,0.013106862571663972,0.032864253904512364,0.01869701062438438
0.02881385,0.0008604352556824017,0.000647030543837921,0.0005178827137151204,0.0019862200695350074,27200.0,0.0004618021595280986,0.0008490918465812287,0.0022048778162902806,0.003140418337907693
43466.0,0.6854358607007427,0.2500463251644312,0.2666363766588332,0.0,6090000.0,0.3941237840601097,0.0,0.0,0.0
0.00865999,0.0009459759614304713,0.0009459759614304713,0.0009459759614304713,0.0,168000000.0,0.0009459759614304713,0.0,0.0,0.0
100.45,0.007394215492415116,0.004808968608190933,0.005319294621901048,0.008044532028398667,27300.0,0.0050738101187224795,0.011675543393266288,0.009167038506360652,0.011240038024780458
0.057680999999999996,0.0,0.00030837164043655496,0.0004742107339515305,0.0018138450969614013,27400.0,0.000634975939938072,0.0013356069049968856,0.001688850647672816,0.0013964034123271404
0.00172036,0.000361994806371998,0.000361994806371998,0.000361994806371998,0.0,27400.0,0.000361994806371998,0.000361994806371998,0.0,0.0
17958.0,0.09857485692365997,0.08084869634284697,0.07739931074809908,0.0,49900.0,0.08164207446159487,0.13021680556958146,0.0,0.14385039258874768
18660.0,0.6862367204766454,0.6766415293929978,0.668041469691901,0.5647021643446329,131000.0,0.6785060796876441,0.8783616691875656,0.5456088979713303,0.6250774240325034
2946.66,0.0010723522945347763,0.00010265240663928101,33800000000.0,0.0,27300.0,0.000105704377473385,0.0,0.0,0.0
0.07257899999999999,0.0012270207511152881,0.000942304330813219,0.0009188727113419863,0.0008372061583552557,27100.0,0.0009084107478352025,0.0008216138791956501,0.0008546150646751862,0.0008613654601650298
0.03642698,0.0,7060000000.0,7060000000.0,7060000000.0,176000.0,7060000000.0,7060000000.0,7060000000.0,7060000000.0
0.00083864,0.0,0.00023694082023897133,0.0004152489107777769,0.0,45500000.0,0.0003652773767295554,0.0,0.0,0.0
0.093476,0.0,0.000226882788900333,0.000226882788900333,0.0,1650000.0,0.000226882788900333,0.0,0.0,0.0
0.01009132,0.0,0.0030270878754016435,0.006138494944923294,0.0,24300.0,0.005527556278167707,0.0,0.0,0.0
42036.0,0.13092305385462594,0.08000363882213818,0.045239115323166164,0.0,2470000.0,0.05872613522072807,0.03208063201976955,0.0,0.017581603546144485
0.207525,0.004037646364743282,0.0034027528650406856,0.002977561496891609,0.007196217050280842,93700.0,0.003237907138813979,0.006219625855607939,0.007618147147104313,0.0068260671859898155
0.10845899999999999,0.00010618033310184101,0.00019771936209861082,0.0001905106452877086,0.00030347475802503,26500.0,0.00021171037951113,0.00041970907622852674,0.00031765474377789903,0.000387476281873667
0.00638242,0.0001377501959984103,0.0001377501959984103,0.0001377501959984103,0.0,44600000.0,0.0001377501959984103,0.0,0.0,0.0
0.18253,0.003952063362395371,0.002761035787177973,0.002437018157382732,0.00423824773184282,124000.0,0.00317044518490782,0.007335231208546086,0.004553529661412434,0.0071809595688917096
0.04932997,0.0,0.0008254355248127322,0.002368174890014237,0.0,27400.0,0.0022119009425379,0.0,0.0,0.0
0.161113,0.0,0.0011852657775358526,0.001347058279968934,0.002372101133639739,86300.0,0.00137552058948018,0.002282725168563469,0.002455859251916607,0.002482494955248249
0.318662,0.0025984471925588693,0.001128081166342416,0.0010258709386216382,0.0019007324391372797,27200.0,0.001204767900125385,0.002936470589002225,0.0011295194309645905,0.001939449183787695
43618.0,0.12526965508005766,0.08349933225080262,0.07552295365774453,0.18247584099317773,58200.0,0.08378938594637822,0.1517519868447505,0.1823734017454927,0.16810330670139415
0.10792,0.046559583220638016,0.04088451852100576,0.03977264425162807,0.01982510738427381,27100.0,0.03520829453367192,0.012161739425833257,0.0,0.01397362993430218
0.5169699999999999,0.10146884520134418,0.07233027161096094,0.0761867146235249,0.3790846794934192,32000.0,0.07542985836138827,0.08044046879240617,0.3851681995123572,0.1377077737250783
0.04966078,0.0006402816819289379,0.000493234180538751,0.0012621998424328098,0.003022713458244072,25000.0,0.000637764095033196,0.0035565885507918673,0.0026267498581123983,0.003235093885009791
46266.0,0.25632204141625153,0.20116321772624407,0.18779842080939246,0.4241116397057771,40100.0,0.18494090191988835,0.2883412771360149,0.4814425441812546,0.4385258390836195
0.050169,0.0,0.030059199001866575,0.01184928766326753,0.0,67100.0,0.008685744269018766,0.0,0.0,0.0
0.065106,0.015424164028269563,0.014786295427091485,0.03867466858368748,0.0,25200.0,0.038713511879963435,0.0,0.0,0.0
25324.0,0.3096705254929881,0.2231698446970608,0.2170981579945181,0.5632918176438968,83800.0,0.20634957447895008,0.4577098328689474,0.5585947620168781,0.4516443008086402
698.67,0.0,0.5578600796668386,0.5578600796668386,0.0,27500.0,0.5578600796668386,1.22517e+16,1.48215e+16,1157710000000000.0
0.00021781,2120000000.0,2050000000.0,19100000000.0,20200000000.0,1230000.0,992000000.0,763000000.0,2620000000.0,776000000.0
0.378275,0.014708276172100776,0.01309167584961738,0.006741261163876145,0.06257461287283618,160000.0,0.005738506299277971,0.0,0.03401677734966357,0.0
0.00672254,442000000000.0,152000000000.0,113000000000.0,0.002388816971146864,416000.0,140000000000.0,0.0,0.0020590980661427953,0.0
0.092437,0.000106295488958729,0.0,0.0,0.0017633294154103913,3540000.0,0.0,0.0015609457187108025,0.002119278572394363,0.001393713227094228
0.2316,0.0,0.0,0.0,0.0,112000.0,0.11854500695087215,0.0,0.0,0.0
0.081773,0.06754695275608312,0.0664839280716246,0.05099304882222348,0.017101909608489518,82400.0,0.05248717253606379,0.0,0.020707201694333568,0.01365472652085055
0.00233262,0.0,0.0001971815835605732,0.0001898316808565452,0.0,27000.0,0.0,0.0,0.0,0.0
0.00550836,0.00010720785837859599,0.00051276416651928,0.0003806756737165988,0.0001008132951346402,27400.0,0.00063182751001353,7630000000.0,529000000.0,7750000000.0
0.00175465,0.0017546483702142331,0.0017546483702142331,0.0017546483702142331,0.0,55700.0,0.0017546483702142331,0.0,0.0,0.0
0.723488,0.0,0.0073563389058726985,0.029537501322795968,0.0,39400.0,0.02772965020563141,0.0,0.0,0.0
23.81,5571560000000000.0,0.002560028443354,0.1403445455470661,0.0,3020000.0,0.158648082493557,0.0,0.0,0.0
43653.0,0.5140112566578102,0.23630536962377505,0.2558280355699261,0.6829180408549507,27400.0,0.2636268285697615,0.29768485809047346,0.7983545605469703,0.633485384026521
0.098562,0.006097589524343451,0.002976713987728899,0.003229477601725865,0.004020631824657648,25700.0,0.0033759032370024,0.012631025301541974,0.002383777427044212,0.004661113568654078
43556.0,0.06205356945783835,0.04533023007688377,0.04222364437913415,0.10410154179044503,33400.0,0.0344758041672536,0.09123308660011416,0.1082966247645462,0.10560824090787543
0.01792702,0.010069839073917472,0.01321871421276492,0.01321871421276492,0.0,27400.0,0.01321871421276492,0.0,0.0,0.0
0.36093200000000003,0.0013838665199116288,0.000306955443076017,0.0004735236187650705,0.0005273527813117288,84200.0,0.000634779368719668,0.004686669146436273,0.0012877545510999932,0.007214750963690226
0.03991299,0.0027813349386459,0.00122874136335312,0.0007591636470311207,0.0,34400000.0,0.0006341331469742519,0.0036633439785521663,0.0,0.0
0.01871471,3190000000.0,0.0002119770044439232,0.0002119770044439232,40400000000.0,1800000.0,0.0002119770044439232,102000000000.0,5010000000.0,9010000000.0
0.00027515,79600000000.0,0.000101731016804296,186000000000.0,0.0,83900.0,0.000106120380771504,0.0,0.0,0.0
0.714804,0.0008907115134341821,0.0017994259223533136,0.0009811784362328032,0.0071442746306447065,26800.0,0.0016250182327417107,0.0,0.0055441830610326965,0.0
0.02342818,0.0050815224648629,0.0,0.0,0.015264349080563525,88500000.0,0.0,0.0,0.0,0.006672154357518119
31809.0,0.0037427905737499813,0.0,0.0,0.0016559384802811961,84800.0,0.0,0.0013974026818073535,0.003359243693890239,0.0010085135755696015
0.44083199999999995,0.0,0.12989071095412882,0.34014778720146194,0.0,57400.0,0.2647797747860951,0.0,0.0,0.0
0.119074,0.001169457553350649,0.002184640993640121,0.0016805954571307814,0.0027727721265851982,3190.0,0.0017121021063015679,0.0009537539947669444,0.002403361074963065,0.0010037539215051806
17593.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0
0.00570159,0.00013019212681892892,0.00015176472813129786,0.0003781995227092522,0.0,48100000.0,0.00012430577506696022,0.0,0.0,0.0
0.47871,0.020106378744385728,0.011901152624929221,0.010112516244478866,0.05253647110020579,27800.0,0.010484153551585731,0.03890130025114109,0.055397281762971054,0.046933039697705264
59.02,2.12535e+16,4278050000000000.0,3947470000000000.0,1.86612e+16,34200.0,4850130000000000.0,2.38728e+16,1.79303e+16,1.96609e+16
0.03023976,0.012570877147037174,0.0128403792566384,0.005221711082713246,0.012487836344716063,27100.0,0.002188199077278348,0.008967646362121945,0.013130021222673672,0.008524407304829344
0.00520703,63000000000.0,80600000000.0,72400000000.0,0.00031229240470278657,28300.0,609000000.0,0.00012887544890673804,0.00021531309629841444,83800000000.0
11628.0,0.08542831551094432,0.07863870574257173,0.07415705347210792,0.0,999000.0,0.07620951147727907,0.0,0.0,0.0
0.478604,0.0,0.4536797394634805,0.0,0.0,49800.0,0.0,0.0,0.0,0.0
0.283794,0.025842257918734925,0.06418581340969541,0.040571206423856115,0.0,6040000.0,0.06118988472935422,0.0,0.0,0.0
0.00024397,0.0,81400000000.0,67700000000.0,0.0,33100.0,70100000000.0,0.0,0.0,0.0
0.070605,0.046344306576173784,0.0,0.0,0.0,62800.0,0.0,0.0,0.0,0.0
0.00071757,0.0,0.0,0.0,0.00024575496301433184,1560000.0,0.0,0.00040666646372919195,0.00016284455601989792,0.00040666646372919195
0.01823848,0.0,0.007827072501561604,0.007827072501561604,0.0,27500.0,0.0,22000000000.0,0.0,0.0
0.02785303,4010000000.0,4010000000.0,4010000000.0,0.0,27400.0,4010000000.0,0.0,0.0,0.0
0.914549,0.301184451731649,0.12377646836423398,0.10101238070509884,0.9040299128695708,27400.0,0.09977010630863724,0.0,0.9025796576264028,0.0
0.03229076,0.012159872312126592,0.017511165833543344,0.004738106836708526,0.0,8220000.0,0.011738452074362169,0.0,0.0,0.0
31048.0,0.04280303156167831,0.02714821582541836,0.02496080020973011,0.04128982970125999,112000.0,0.02273834815853362,0.03362029097808073,0.044808699903496486,0.03954712686613848
0.086136,0.0,0.0,0.0,0.0,91500.0,0.0,0.0,0.033083243613472965,0.0
0.02209485,0.0,0.0021573037957499513,0.003241885819615885,0.0,97100.0,0.0027509144492343807,0.0,0.0,0.0
43527.0,0.0,1.03056e+16,0.0,0.0,2610000.0,171625000000000.0,0.0,0.0,0.0
0.00758128,0.0,0.0,0.0,0.0,85900.0,0.0,0.0,0.0,0.0017191172213660538
0.7379600000000001,0.001290871347765345,0.0,0.000999923891015449,0.0,27400.0,0.0009778321199380576,0.0020222346400101737,0.0,0.001082977000519904
0.224476,0.0018007827855561539,0.000613585507915722,0.0007598992317001496,0.005692235171460553,57000.0,0.0008067206512695763,0.007745540224944629,0.006280420390960329,0.0070595950289872094
0.061676999999999996,0.025448191767323824,0.010660539018255377,0.011505747586250769,0.0,102000.0,0.009547308454618122,0.0,0.0,0.0
0.081707,0.000211136545119198,323000000000.0,68900000000.0,35300000000.0,27300.0,90600000000.0,0.0,75300000000.0,0.0
0.00134079,0.0006844284693011723,0.00048023366030855555,0.0003529191584020061,0.0,177000.0,0.0003538042016784846,0.0,0.0,0.0
0.09300000000000001,0.0,0.0,0.0,68600000000.0,48900.0,173000000000.0,45300000000.0,46400000000.0,6070000000.0
0.03181667,0.0011485302198001874,0.0,0.0,0.003100059180256082,10600000.0,0.0,0.003048155862241253,0.003463338797750759,0.0026406646909886995
0.00012326,68300000000.0,340000000000.0,41200000000.0,0.0,26900.0,33400000000.0,0.0,0.0,0.0
0.04070494,0.0013223778015797561,0.00104409449797989,0.0,0.002025791271795918,305000.0,0.0,0.0031769897562604022,0.002029698772772679,0.002049964167296566
1.0,0.6301,0.0,0.3505796020023902,0.0,112000.0,0.0,0.0,0.0,0.0
0.07771,0.0,0.008414551818676263,0.0,0.02094514830767004,246000.0,0.0,0.017169916754803366,0.005873289130847735,0.02441298307627611
20515.0,0.6945135487257579,0.3139075035752265,0.39929346214843,0.0,76300.0,0.3926849692048838,0.0,0.0,0.0
191.72,0.0,1.81865e+16,0.0,0.0,85600.0,1.78314e+16,0.0,0.0,0.0
22647.0,0.1852979695307948,0.1905249290176801,0.07722884519138785,0.2456641473452663,57200000.0,0.0842829089396176,0.3815271260200848,0.17951834224523255,0.3736183798988817
0.00017453,110000000000.0,9170000000.0,8090000000.0,0.0,83700.0,751000000.0,18800000000.0,0.0,0.0
32.47,0.08725204239294536,0.006680977181643196,0.010170654833747794,0.0,27200.0,0.006116021559415684,0.0,0.0,0.0
11689.0,0.054779204522754366,0.03406509986420273,0.040296796690544034,0.04338521463540945,5070000.0,0.03577844631671736,0.018508028035647498,0.03927646565048934,0.01423555700900168
13.36,1.26786e+16,1.17553e+16,1.23644e+16,0.0,11100000.0,1.28386e+16,0.0,0.0,0.0
0.02017053,0.0,0.0018514854965731254,0.0019818875340281497,0.009075417553211021,108000.0,0.0,0.010006951308555502,0.009319953186660271,0.00871864981354393
0.02818142,0.0,0.026174039622330298,0.0,0.0,27600.0,0.0275945023516216,0.0,0.0,0.0
0.32579600000000003,0.1171033664783708,0.026455433623402764,0.037538175359969284,0.12612824762134814,17400000.0,0.037842721199279214,0.23849895693699,0.10545377306634866,0.12338655029128932
0.171796,0.0,0.15219079094309276,0.0,0.0,488000.0,0.0,0.0,0.0,0.0
0.01654922,0.0,0.004045603338663604,0.003320113016092716,0.0,36100000.0,0.00394023778025078,0.0,0.0,0.0
0.203562,0.18209237344631285,0.08560909420378839,0.12024438323384988,0.0,6710000.0,0.12434105711160505,0.0,0.0,0.0
0.061116,0.0,0.0,0.0006622849338254905,0.0,32300.0,0.000738013352727966,0.0009920396347219721,0.0,0.0007372331406479624
0.080373,0.07202571342144533,0.06950238960262836,0.07077954029470196,0.0,38400.0,0.07042815283440444,0.0,0.0,0.0
0.080114,0.01705445576372494,0.013412809716273408,0.010533450687662305,0.01658736961185377,362000.0,0.013847273449013434,0.02098761530066485,0.015363539119327278,0.03103117918280638
0.0935,0.0,103000000.0,0.0,0.0,26900.0,0.0,0.0,0.0,0.0
0.302273,0.0041140355865888845,0.006173825725991613,0.005512781124822899,0.007451704345856128,19800000.0,0.008186782937894382,0.003837716269129042,0.006506342456671542,0.004841575315804704
0.615206,0.0008004261325028286,0.0010008913306638922,0.0004995472300386734,0.1578894971967571,693000.0,0.0,0.3101623967340329,0.12446747964747648,0.18247428220791853
0.02882594,0.0,0.0,0.0,0.0,26800.0,0.007597250749402369,0.0,0.0,0.0
40.96,0.041430099028744484,0.041430099028744484,0.041430099028744484,0.0,12300000.0,0.041430099028744484,0.0,0.0,0.0
0.00023998,0.0,0.00017131294597062138,0.00011385561907878567,0.0,96300.0,0.00015167835339495258,0.0,0.0,0.0
0.0204833,0.0,0.0,0.0,0.0003873729603624292,162000.0,0.0,0.000210494896634219,0.0003594163476811082,0.00022502890264035103
0.095362,0.0,0.0,0.0,0.0,19800.0,0.0,0.0,0.0,0.0
0.02381023,0.0007017701905831255,0.00016940879547095274,0.000201669826493942,0.0005250644718141276,182000.0,0.00017380338761175494,0.0004956873827905634,0.001425013281215715,0.0005418559595743796
0.01741387,0.0,0.0,0.0,0.0,26700.0,0.0,0.0,0.0,0.0
0.00232614,0.0014654378649118158,0.0009554973254228148,0.0004933105901014439,0.0,470000.0,0.00046853652634856394,0.0,0.0,0.0
0.557157,0.019379719480182044,0.019379719480182044,0.019379719480182044,0.02764256356867276,94400.0,0.019379719480182044,0.0,0.019379719480182044,0.4876696831058902
19756.0,0.0,0.017508137998239286,0.03809306707626282,0.3029613157304946,27600.0,0.0359331661657615,0.8595249949639434,0.20043339885249628,0.5762103525033242
22.22,0.005714159209160436,0.005705766223246827,0.003818742812873936,0.004420640432571822,27100.0,0.004845608915654625,0.0036291813409936656,0.004344492922782364,0.003131644159617347
0.00145138,0.00028957006707914287,0.00012700105692104236,76900000000.0,0.0006071068804084848,26900.0,9930000000.0,0.000423906166990812,0.0004459633525595786,0.00034651822249750537
0.309283,0.0,0.0,0.0,0.0,85000.0,0.0,0.0,0.0,0.0
0.03025503,0.0011631405991696811,0.000987810151524745,0.0010032831443906151,0.0006735618815184624,27400.0,0.0006349676417283299,0.0,0.0005793612514853371,0.0004902118472653972
0.01813154,0.00011089916896460241,0.0003100104009131794,0.0,0.0006273743453540883,26800.0,0.0,0.0005557848101782757,0.0008784379066689986,0.0009994521484873726
0.02615579,82200000000.0,82200000000.0,82200000000.0,0.0,40600.0,82200000000.0,0.0,0.0,0.0
0.403024,0.0,0.26182087245930435,0.0,0.0,41600.0,0.0,0.0,0.0,0.0
0.00076274,12800000000.0,267000000000.0,7540000000.0,11300000000.0,85500.0,7790000000.0,26000000000.0,11300000000.0,109000000000.0
0.00259534,0.00030381375410178595,0.00030381375410178595,0.00030381375410178595,0.0,78300.0,0.00030381375410178595,0.0,0.0,0.0
0.00021949,0.0,6650000000.0,6650000000.0,0.0,85300.0,6650000000.0,0.0,0.0,0.0
24959.0,5.51968e+16,0.0,0.01296909577630868,0.0,334000.0,0.005149124164010827,0.0,0.0,0.0
0.15704,0.007593055765867331,0.003264035894221461,0.004420135726430317,0.0,81700.0,0.006133569692056831,0.0,0.0,0.0
0.017111,0.0,0.0,9500000000.0,0.000211884038626818,27100.0,0.0,0.0,0.0,0.0
0.01249297,5250000000.0,5250000000.0,5250000000.0,0.0,259000.0,5250000000.0,0.0,0.0,0.0
0.129419,0.0014882107619371525,0.0011941823228085705,0.0008719197301042756,0.00048348921145156544,73200.0,0.0009184257437784598,0.0005404042528569068,0.00044573636489091963,0.0005557028781927084
0.008601799999999998,0.006545661632842938,0.004300244420620176,0.005983590421172606,0.0,96300.0,0.004654214766603028,0.0,0.0,0.0
162.56,6563090000000000.0,1.02332e+16,8830400000000000.0,1.17713e+16,26800.0,9695930000000000.0,5926980000000000.0,1.17607e+16,7533400000000000.0
0.00181048,0.00025857030750474407,0.00025857030750474407,0.00025857030750474407,0.0,1470000.0,0.00025857030750474407,0.0,0.0,0.0
43132.0,1431530000000000.0,0.4615036560505082,0.5108989889389495,0.0,1120000.0,0.5215239467632993,0.0,0.0,0.0
0.052291,0.0006452010921870053,0.0005627980995302907,0.000387518944240354,0.000519925824702343,83800.0,0.000636676445972136,0.0003044963666949688,0.000521356567494905,0.00034756260840767883
24047.0,0.0,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0
0.0011937,0.00053144480165967,0.00020440795367841798,0.00028480073215632513,0.0,85000.0,0.00031673871644999704,0.0,0.0,0.0
0.521161,0.011134865053874477,0.0,0.01695251496002721,0.0,12700.0,0.0,0.0,0.0,0.0
43466.0,0.0,0.0,0.0,0.4595486400991186,3750000.0,0.0,0.7612463879333355,0.2750782556717989,0.7320064862064524
0.038844,0.0003762511488110572,0.00020180827257344427,0.0,0.000453760947956835,1460000.0,0.00021050158364483,0.0004202025941932896,0.00042153397319966563,0.000387889836757539
0.025957099999999997,49000000000.0,3950000000.0,0.0,0.0002562513061126106,80500.0,0.0,0.00019125734484788998,0.00021110656776337242,0.000191344483723723
0.01652697,0.009196916074363749,0.003451223837978416,0.003266864673703196,0.009255859236153498,101000.0,0.00316710248882303,0.0,0.00913960855522282,0.011876749257530309
0.00019477,4090000000.0,4090000000.0,4090000000.0,0.0,27400.0,4090000000.0,0.0,0.0,0.0
44228.0,0.05883649185180548,0.0274602450366359,0.028053945421986814,0.08595808950730653,10300000.0,0.02441469501603524,0.13031629709263484,0.09072304749630927,0.12598661897884866
34274.0,0.05465289711785085,0.0,0.0,0.7334299653833333,78300.0,0.0,1.14462e+16,0.7403403429384228,0.8079876776934218
